timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted
0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0,0,0,2,0,0,0,2,0,0,0
3,6,0,0,0,4,0,0,0,2,0,0,0
4,8,0,0,0,4,0,0,0,4,0,0,0
5,8,2,0,0,4,2,0,0,2,2,0,0
6,8,4,0,0,4,2,0,0,2,2,0,0
7,6,8,0,0,4,4,0,0,2,4,0,0
9,6,10,0,0,4,4,0,0,2,4,0,0
10,8,12,0,0,4,6,0,0,4,4,0,0
11,8,14,0,0,4,8,0,0,2,6,0,0
12,8,16,0,0,4,8,0,0,2,6,0,0
13,8,18,0,0,4,10,0,0,2,8,0,0
15,6,22,0,0,2,12,0,0,2,8,0,0
16,8,24,0,0,4,12,0,0,4,8,0,0
17,8,26,0,0,4,14,0,0,2,10,0,0
18,8,28,0,0,4,14,0,0,2,10,0,0
20,6,32,0,0,4,16,0,0,2,12,0,0
21,6,34,0,0,6,16,0,0,2,12,0,0
22,8,36,0,0,4,18,0,0,4,12,0,0
24,8,38,0,0,4,20,0,0,2,14,0,0
25,8,40,0,0,4,20,0,0,4,14,0,0
26,8,44,0,0,4,22,0,0,2,16,0,0
27,8,46,0,0,4,24,0,0,2,16,0,0
29,8,48,0,0,2,26,0,0,2,18,0,0
30,8,52,0,0,4,26,0,0,2,18,0,0
32,6,56,0,0,4,28,0,0,4,18,0,0
33,6,58,0,0,2,30,0,0,2,20,0,0
34,8,60,0,0,4,30,0,0,4,20,0,0
36,6,64,0,0,4,32,0,0,2,22,0,0
37,6,66,0,0,2,34,0,0,4,22,0,0
38,8,68,0,0,4,34,0,0,2,24,0,0
40,6,72,0,0,4,36,0,0,2,24,0,0
41,6,74,0,0,4,38,0,0,2,26,0,0
43,6,78,0,0,4,38,0,0,2,26,0,0
44,6,80,0,0,4,40,0,0,2,28,0,0
46,8,82,0,0,4,42,0,0,2,28,0,0
47,6,86,0,0,2,44,0,0,4,28,0,0
49,6,90,0,0,4,44,0,0,2,30,0,0
50,6,92,0,0,4,46,0,0,2,32,0,0
52,8,94,0,0,4,48,0,0,2,32,0,0
53,8,96,0,0,4,48,0,0,2,34,0,0
55,8,100,0,0,2,52,0,0,2,34,0,0
56,8,102,0,0,4,52,0,0,2,36,0,0
58,8,106,0,0,4,54,0,0,2,36,0,0
60,8,108,0,0,4,56,0,0,2,38,0,0
61,8,112,0,0,2,58,0,0,2,38,0,0
63,6,114,0,0,2,60,0,0,2,40,0,0
64,2,118,0,0,4,60,0,0,4,40,0,0
66,0,120,0,0,4,62,0,0,2,42,0,0
68,0,118,2,0,4,62,2,0,4,40,2,0
69,0,114,6,0,2,62,4,0,2,42,2,0
71,0,110,10,0,4,62,4,0,4,40,4,0
73,0,108,12,0,4,62,6,0,2,42,4,0
74,0,104,16,0,4,62,8,0,4,40,6,0
76,0,100,20,0,4,62,10,0,2,40,8,0
78,0,98,22,0,2,62,12,0,2,42,8,0
79,0,94,26,0,2,62,14,0,2,40,10,0
81,0,92,28,0,4,62,14,0,2,42,10,0
83,0,88,32,0,4,62,16,0,4,40,12,0
84,0,84,36,0,4,62,18,0,2,42,12,0
86,0,82,38,0,4,62,20,0,4,40,14,0
88,0,78,42,0,4,62,22,0,2,42,14,0
90,0,76,44,0,4,62,22,0,2,42,16,0
91,0,72,48,0,4,62,24,0,2,42,16,0
93,0,68,52,0,4,62,26,0,2,42,18,0
95,0,64,56,0,4,62,28,0,4,40,20,0
97,0,60,60,0,4,62,30,0,2,42,20,0
98,0,58,62,0,4,62,32,0,4,40,22,0
100,0,54,66,0,4,62,34,0,2,42,22,0
102,0,52,68,0,4,60,36,0,2,42,24,0
104,0,46,74,0,4,60,38,0,2,40,26,0
105,0,42,78,0,4,62,38,0,2,42,26,0
107,0,40,80,0,4,62,40,0,2,42,28,0
109,0,36,84,0,4,62,42,0,2,42,28,0
111,0,32,88,0,4,62,44,0,2,42,30,0
113,0,30,90,0,4,62,46,0,2,42,30,0
114,0,26,94,0,4,62,48,0,2,42,32,0
116,0,22,98,0,4,62,50,0,4,40,34,0
118,0,20,100,0,4,60,52,0,2,42,34,0
120,0,16,104,0,4,60,54,0,2,42,36,0
122,0,14,106,0,4,60,56,0,2,40,38,0
124,0,8,112,0,2,60,58,0,2,42,38,0
126,0,4,116,0,0,60,60,0,2,42,40,0
128,0,0,120,0,0,60,60,0,2,42,40,0
129,0,0,120,0,0,56,64,0,2,42,42,0
131,0,0,120,0,0,56,64,0,4,40,44,0
133,0,0,120,0,0,54,66,0,2,42,44,0
135,0,0,120,0,0,52,68,0,2,42,46,0
137,0,0,120,0,0,50,70,0,2,40,48,0
139,0,0,120,0,0,48,72,0,2,42,48,0
141,0,0,120,0,0,46,74,0,4,40,50,0
143,0,0,120,0,0,44,76,0,2,40,52,0
145,0,0,120,0,0,42,78,0,2,42,52,0
146,0,0,120,0,0,40,80,0,4,40,54,0
148,0,0,120,0,0,38,82,0,2,42,54,0
150,0,0,120,0,0,36,84,0,4,40,56,0
152,0,0,120,0,0,34,86,0,4,40,58,0
154,0,0,120,0,0,32,88,0,2,42,58,0
156,0,0,120,0,0,32,88,0,4,40,60,0
158,0,0,120,0,0,30,90,0,2,40,62,0
160,0,0,120,0,0,28,92,0,2,42,62,0
162,0,0,120,0,0,26,94,0,2,42,64,0
164,0,0,120,0,0,24,96,0,2,42,64,0
166,0,0,120,0,0,22,98,0,2,42,66,0
168,0,0,120,0,0,20,100,0,4,40,68,0
170,0,0,120,0,0,18,102,0,2,42,68,0
172,0,0,120,0,0,16,104,0,2,42,70,0
174,0,0,120,0,0,14,106,0,4,40,72,0
176,0,0,120,0,0,12,108,0,2,40,74,0
178,0,0,120,0,0,10,110,0,4,40,74,0
180,0,0,120,0,0,8,112,0,4,40,76,0
182,0,0,120,0,0,6,114,0,2,40,78,0
184,0,0,120,0,0,4,116,0,0,42,78,0
186,0,0,120,0,0,2,118,0,0,40,80,0
188,0,0,120,0,0,0,120,0,0,40,80,0
190,0,0,120,0,0,0,120,0,0,38,82,0
192,0,0,120,0,0,0,120,0,0,36,84,0
194,0,0,120,0,0,0,120,0,0,36,84,0
196,0,0,120,0,0,0,120,0,0,34,86,0
198,0,0,120,0,0,0,120,0,0,32,88,0
200,0,0,120,0,0,0,120,0,0,32,88,0
202,0,0,120,0,0,0,120,0,0,30,90,0
204,0,0,120,0,0,0,120,0,0,28,92,0
206,0,0,120,0,0,0,120,0,0,28,92,0
208,0,0,120,0,0,0,120,0,0,26,94,0
210,0,0,120,0,0,0,120,0,0,26,94,0
211,0,0,120,0,0,0,120,0,0,24,96,0
213,0,0,120,0,0,0,120,0,0,22,98,0
215,0,0,120,0,0,0,120,0,0,22,98,0
218,0,0,120,0,0,0,120,0,0,20,100,0
219,0,0,120,0,0,0,120,0,0,18,102,0
221,0,0,120,0,0,0,120,0,0,16,104,0
223,0,0,120,0,0,0,120,0,0,16,104,0
225,0,0,120,0,0,0,120,0,0,14,106,0
227,0,0,120,0,0,0,120,0,0,14,106,0
229,0,0,120,0,0,0,120,0,0,12,108,0
231,0,0,120,0,0,0,120,0,0,10,110,0
233,0,0,120,0,0,0,120,0,0,8,112,0
235,0,0,120,0,0,0,120,0,0,8,112,0
237,0,0,120,0,0,0,120,0,0,6,114,0
239,0,0,120,0,0,0,120,0,0,6,114,0
241,0,0,120,0,0,0,120,0,0,4,116,0
243,0,0,120,0,0,0,120,0,0,2,118,0
245,0,0,120,0,0,0,120,0,0,2,118,0
247,0,0,120,0,0,0,120,0,0,0,120,0
