,timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted,all_running
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,80,0,0,0,0,0,0,0,0,0,0,0,0
2,3,124,0,0,0,0,0,0,0,0,0,0,0,0
3,4,160,4,0,0,0,0,0,0,0,0,0,0,4
4,6,184,24,0,0,0,0,0,0,0,0,0,0,24
5,7,192,56,0,0,0,0,0,0,0,0,0,0,56
6,8,200,84,0,0,0,0,0,0,0,0,0,0,84
7,10,192,120,0,0,0,0,0,0,0,0,0,0,120
8,11,232,128,0,0,0,0,0,0,0,0,0,0,128
9,12,256,128,0,0,0,0,0,0,0,0,0,0,128
10,14,256,128,0,0,0,0,0,0,0,0,0,0,128
11,15,256,128,0,0,0,0,0,0,0,0,0,0,128
12,16,256,128,0,0,0,0,0,0,0,0,0,0,128
13,18,256,128,0,0,0,0,0,0,0,0,0,0,128
14,19,256,128,0,0,0,0,0,0,0,0,0,0,128
15,20,256,128,0,0,0,0,0,0,0,0,0,0,128
16,22,256,128,0,0,0,0,0,0,0,0,0,0,128
17,23,256,128,0,0,0,0,0,0,0,0,0,0,128
18,24,256,128,0,0,0,0,0,0,0,0,0,0,128
19,26,256,128,0,0,0,0,0,0,0,0,0,0,128
20,27,256,128,0,0,0,0,0,0,0,0,0,0,128
21,29,256,128,0,0,0,0,0,0,0,0,0,0,128
22,30,256,128,0,0,0,0,0,0,0,0,0,0,128
23,31,256,128,0,0,56,0,0,0,0,0,0,0,128
24,33,256,128,0,0,96,8,0,0,0,0,0,0,136
25,34,256,128,0,0,80,48,0,0,0,0,0,0,176
26,36,256,128,0,0,64,64,0,0,0,0,0,0,192
27,37,256,128,0,0,64,64,0,0,0,0,0,0,192
28,38,256,128,0,0,64,64,0,0,0,0,0,0,192
29,40,256,128,0,0,64,64,0,0,0,0,0,0,192
30,41,256,128,0,0,64,64,0,0,0,0,0,0,192
31,43,256,128,0,0,64,64,0,0,0,0,0,0,192
32,44,256,128,0,0,64,64,0,0,0,0,0,0,192
33,46,256,128,0,0,64,64,0,0,0,0,0,0,192
34,47,256,128,0,0,64,64,0,0,0,0,0,0,192
35,48,256,128,0,0,64,64,0,0,0,0,0,0,192
36,50,256,128,0,0,64,64,0,0,0,0,0,0,192
37,51,256,128,0,0,64,64,0,0,0,0,0,0,192
38,53,256,128,0,0,64,64,0,0,0,0,0,0,192
39,54,256,128,0,0,64,64,0,0,0,0,0,0,192
40,56,256,128,0,0,64,64,0,0,0,0,0,0,192
41,57,256,128,0,0,64,64,0,0,0,0,0,0,192
42,58,256,128,0,0,64,64,0,0,0,0,0,0,192
43,60,256,128,0,0,64,64,0,0,0,0,0,0,192
44,61,256,128,0,0,64,64,0,0,2,0,0,0,192
45,63,256,128,0,0,64,64,0,0,2,0,0,0,192
46,64,256,128,0,0,64,64,0,0,0,2,0,0,194
47,66,256,128,0,0,64,64,0,0,0,2,0,0,194
48,67,256,128,0,0,64,64,0,0,0,4,0,0,196
49,68,256,128,0,0,64,64,0,0,0,4,0,0,196
50,70,256,128,0,0,64,64,0,0,0,4,0,0,196
51,71,256,128,0,0,64,64,0,0,2,4,0,0,196
52,73,256,128,0,0,64,64,0,0,0,6,0,0,198
53,74,256,128,0,0,64,64,0,0,0,6,0,0,198
54,76,256,128,0,0,64,64,0,0,0,6,0,0,198
55,77,256,128,0,0,64,64,0,0,0,8,0,0,200
56,79,256,128,0,0,64,64,0,0,0,8,0,0,200
57,80,256,128,0,0,64,64,0,0,0,8,0,0,200
58,82,256,128,0,0,64,64,0,0,2,8,0,0,200
59,83,256,128,0,0,64,64,0,0,0,10,0,0,202
60,85,256,128,0,0,64,64,0,0,0,10,0,0,202
61,86,256,128,0,0,64,64,0,0,2,10,0,0,202
62,88,256,128,0,0,64,64,0,0,0,12,0,0,204
63,89,256,128,0,0,64,64,0,0,0,12,0,0,204
64,91,256,128,0,0,64,64,0,0,0,12,0,0,204
65,92,256,128,0,0,64,64,0,0,2,12,0,0,204
66,94,320,128,0,0,64,64,0,0,0,14,0,0,206
67,95,364,128,0,0,64,64,0,0,0,14,0,0,206
68,97,416,128,0,0,64,64,0,0,0,14,0,0,206
69,98,464,128,0,0,64,64,0,0,0,14,0,0,206
70,100,516,128,0,0,64,64,0,0,0,14,0,0,206
71,101,560,128,0,0,64,64,0,0,0,14,0,0,206
72,103,612,128,0,0,64,64,0,0,0,14,0,0,206
73,105,640,128,0,0,64,64,0,0,0,14,0,0,206
74,106,640,128,0,0,64,64,0,0,2,14,0,0,206
75,108,640,128,0,0,64,64,0,0,2,16,0,0,208
76,109,640,128,0,0,64,64,0,0,0,18,0,0,210
77,111,640,128,0,0,64,64,0,0,0,18,0,0,210
78,113,640,128,0,0,64,64,0,0,2,18,0,0,210
79,114,640,128,0,0,64,64,0,0,2,20,0,0,212
80,116,640,128,0,0,64,64,0,0,0,22,0,0,214
81,117,640,128,0,0,64,64,0,0,2,22,0,0,214
82,119,640,128,0,0,64,64,0,0,0,24,0,0,216
83,121,640,128,0,0,64,64,0,0,0,24,0,0,216
84,122,640,128,0,0,88,64,0,0,2,24,0,0,216
85,124,640,128,0,0,144,64,0,0,0,26,0,0,218
86,126,640,128,0,0,192,64,0,0,0,24,2,0,216
87,128,640,128,0,0,192,64,0,0,0,24,2,0,216
88,129,640,128,0,0,192,64,0,0,0,24,4,0,216
89,131,640,128,0,0,192,64,0,0,0,24,4,0,216
90,133,640,128,0,0,192,64,0,0,2,24,4,0,216
91,135,640,128,0,0,192,64,0,0,0,24,6,0,216
92,136,640,128,0,0,192,64,0,0,0,24,6,0,216
93,138,640,128,0,0,192,64,0,0,2,24,6,0,216
94,140,640,128,0,0,192,64,0,0,0,24,8,0,216
95,142,640,128,0,0,192,64,0,0,0,24,8,0,216
96,143,640,128,0,0,192,64,0,0,2,24,8,0,216
97,145,640,128,0,0,192,64,0,0,0,26,8,0,218
98,147,640,128,0,0,192,64,0,0,2,24,10,0,216
99,148,640,128,0,0,192,64,0,0,0,26,10,0,218
100,150,640,128,0,0,192,64,0,0,0,24,12,0,216
101,152,640,128,0,0,192,64,0,0,8,24,12,0,216
102,154,640,128,0,0,192,64,0,0,28,32,12,0,224
103,155,640,128,0,0,192,48,16,0,56,32,12,0,208
104,157,640,128,0,0,192,0,64,0,80,30,14,0,158
105,159,640,128,0,0,192,0,64,0,104,32,14,0,160
106,161,640,128,0,0,192,0,64,0,126,32,14,0,160
107,163,640,128,0,0,192,0,64,0,152,32,14,0,160
108,165,640,128,0,0,192,0,64,0,178,32,14,0,160
109,166,640,128,0,0,192,0,64,0,184,32,14,0,160
110,169,640,128,0,0,192,0,64,0,184,32,14,0,160
111,170,640,128,0,0,192,0,64,0,184,30,16,0,158
112,172,640,128,0,0,192,0,64,0,180,32,18,0,160
113,174,640,128,0,0,192,0,64,0,182,32,18,0,160
114,176,640,128,0,0,188,4,64,0,182,30,20,0,162
115,178,640,128,0,0,156,36,64,0,182,32,20,0,196
116,180,640,128,0,0,128,64,64,0,186,30,22,0,222
117,182,640,128,0,0,128,64,64,0,182,30,24,0,222
118,184,640,128,0,0,128,64,64,0,188,30,24,0,222
119,186,640,112,16,0,128,64,64,0,184,32,24,0,208
120,188,640,76,52,0,128,64,64,0,186,30,26,0,170
121,190,640,16,112,0,128,64,64,0,186,30,26,0,110
122,192,640,0,128,0,128,64,64,0,184,32,26,0,96
123,194,640,0,128,0,128,64,64,0,184,30,28,0,94
