timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted
0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,0,0,0,0,0,0,0,0,0,0,0
3,124,0,0,0,0,0,0,0,0,0,0,0
4,148,16,0,0,0,0,0,0,0,0,0,0
5,172,36,0,0,0,0,0,0,0,0,0,0
7,192,56,0,0,0,0,0,0,0,0,0,0
8,188,92,0,0,0,0,0,0,0,0,0,0
9,196,120,0,0,0,0,0,0,0,0,0,0
11,224,128,0,0,0,0,0,0,0,0,0,0
12,256,128,0,0,0,0,0,0,0,0,0,0
13,256,128,0,0,0,0,0,0,0,0,0,0
15,256,128,0,0,0,0,0,0,0,0,0,0
16,256,128,0,0,0,0,0,0,0,0,0,0
17,256,128,0,0,0,0,0,0,0,0,0,0
19,256,128,0,0,0,0,0,0,0,0,0,0
20,256,128,0,0,0,0,0,0,0,0,0,0
21,256,128,0,0,0,0,0,0,0,0,0,0
23,256,128,0,0,0,0,0,0,0,0,0,0
24,256,128,0,0,0,0,0,0,0,0,0,0
25,256,128,0,0,0,0,0,0,0,0,0,0
27,256,128,0,0,0,0,0,0,0,0,0,0
28,256,128,0,0,0,0,0,0,0,0,0,0
29,256,128,0,0,0,0,0,0,0,0,0,0
31,256,128,0,0,60,0,0,0,0,0,0,0
32,256,128,0,0,96,8,0,0,0,0,0,0
34,256,128,0,0,84,44,0,0,0,0,0,0
35,256,128,0,0,64,64,0,0,0,0,0,0
37,256,128,0,0,64,64,0,0,0,0,0,0
38,256,128,0,0,64,64,0,0,0,0,0,0
40,256,128,0,0,64,64,0,0,0,0,0,0
41,256,128,0,0,64,64,0,0,0,0,0,0
43,256,128,0,0,64,64,0,0,0,0,0,0
44,256,128,0,0,64,64,0,0,0,0,0,0
45,256,128,0,0,64,64,0,0,0,0,0,0
47,256,128,0,0,64,64,0,0,0,0,0,0
48,256,128,0,0,64,64,0,0,0,0,0,0
50,256,128,0,0,64,64,0,0,0,0,0,0
51,256,128,0,0,64,64,0,0,0,0,0,0
53,256,128,0,0,64,64,0,0,0,0,0,0
54,256,128,0,0,64,64,0,0,0,0,0,0
56,256,128,0,0,64,64,0,0,0,0,0,0
57,256,128,0,0,64,64,0,0,0,0,0,0
59,256,128,0,0,64,64,0,0,0,0,0,0
60,256,128,0,0,64,64,0,0,0,0,0,0
62,256,128,0,0,64,64,0,0,0,2,0,0
63,256,128,0,0,64,64,0,0,0,2,0,0
64,256,128,0,0,64,64,0,0,0,2,0,0
