experiment,run,tenant,total cores,total queue time,avg queue time,total job run time,total queue + job run time,workflow run time (makespan)
E2,2,tenant1,768,153618,800,34562,188180,1991
E2,2,tenant2,256,17029,266,7683,24712,831
E2,2,tenant3,242,56752,469,7260,64012,1518
