,timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted,all_running
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2,2,124,0,0,0,0,0,0,0,0,0,0,0,0
3,4,160,0,0,0,0,0,0,0,0,0,0,0,0
4,5,168,36,0,0,0,0,0,0,0,0,0,0,36
5,6,180,64,0,0,0,0,0,0,0,0,0,0,64
6,8,188,92,0,0,0,0,0,0,0,0,0,0,92
7,9,184,120,0,0,0,0,0,0,0,0,0,0,120
8,10,220,128,0,0,0,0,0,0,0,0,0,0,128
9,11,256,128,0,0,0,0,0,0,0,0,0,0,128
10,13,256,128,0,0,0,0,0,0,0,0,0,0,128
11,14,256,128,0,0,0,0,0,0,0,0,0,0,128
12,15,256,128,0,0,0,0,0,0,0,0,0,0,128
13,17,256,128,0,0,0,0,0,0,0,0,0,0,128
14,18,256,128,0,0,0,0,0,0,0,0,0,0,128
15,19,256,128,0,0,0,0,0,0,0,0,0,0,128
16,21,256,128,0,0,0,0,0,0,0,0,0,0,128
17,22,256,128,0,0,0,0,0,0,0,0,0,0,128
18,23,256,128,0,0,0,0,0,0,0,0,0,0,128
19,24,256,128,0,0,0,0,0,0,0,0,0,0,128
20,26,256,128,0,0,0,0,0,0,0,0,0,0,128
21,27,256,128,0,0,0,0,0,0,0,0,0,0,128
22,28,256,128,0,0,0,0,0,0,0,0,0,0,128
23,30,256,128,0,0,0,0,0,0,0,0,0,0,128
24,31,256,128,0,0,64,0,0,0,0,0,0,0,128
25,32,256,128,0,0,96,16,0,0,0,0,0,0,144
26,34,256,128,0,0,76,52,0,0,0,0,0,0,180
27,35,256,128,0,0,64,64,0,0,0,0,0,0,192
28,37,256,128,0,0,64,64,0,0,0,0,0,0,192
29,38,256,128,0,0,64,64,0,0,0,0,0,0,192
30,39,256,128,0,0,64,64,0,0,0,0,0,0,192
31,41,256,128,0,0,64,64,0,0,0,0,0,0,192
32,42,256,128,0,0,64,64,0,0,0,0,0,0,192
33,44,256,128,0,0,64,64,0,0,0,0,0,0,192
34,45,256,128,0,0,64,64,0,0,0,0,0,0,192
