timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted
0,0,0,0,0,0,0,0,0,0,0,0,0
2,80,0,0,0,0,0,0,0,0,0,0,0
3,124,0,0,0,0,0,0,0,0,0,0,0
4,148,16,0,0,0,0,0,0,0,0,0,0
6,184,24,0,0,0,0,0,0,0,0,0,0
7,204,48,0,0,0,0,0,0,0,0,0,0
8,200,88,0,0,0,0,0,0,0,0,0,0
9,196,120,0,0,0,0,0,0,0,0,0,0
11,228,128,0,0,0,0,0,0,0,0,0,0
12,256,128,0,0,0,0,0,0,0,0,0,0
14,256,128,0,0,0,0,0,0,0,0,0,0
15,256,128,0,0,0,0,0,0,0,0,0,0
16,256,128,0,0,0,0,0,0,0,0,0,0
18,256,128,0,0,0,0,0,0,0,0,0,0
19,256,128,0,0,0,0,0,0,0,0,0,0
20,256,128,0,0,0,0,0,0,0,0,0,0
22,256,128,0,0,0,0,0,0,0,0,0,0
23,256,128,0,0,0,0,0,0,0,0,0,0
25,256,128,0,0,0,0,0,0,0,0,0,0
26,256,128,0,0,0,0,0,0,0,0,0,0
27,256,128,0,0,0,0,0,0,0,0,0,0
29,256,128,0,0,0,0,0,0,0,0,0,0
30,256,128,0,0,0,0,0,0,0,0,0,0
31,256,128,0,0,68,0,0,0,0,0,0,0
33,256,128,0,0,96,16,0,0,0,0,0,0
34,256,128,0,0,72,56,0,0,0,0,0,0
36,256,128,0,0,64,64,0,0,0,0,0,0
37,256,128,0,0,64,64,0,0,0,0,0,0
39,256,128,0,0,64,64,0,0,0,0,0,0
40,256,128,0,0,64,64,0,0,0,0,0,0
41,256,128,0,0,64,64,0,0,0,0,0,0
43,256,128,0,0,64,64,0,0,0,0,0,0
44,256,128,0,0,64,64,0,0,0,0,0,0
46,256,128,0,0,64,64,0,0,0,0,0,0
47,256,128,0,0,64,64,0,0,0,0,0,0
49,256,128,0,0,64,64,0,0,0,0,0,0
50,256,128,0,0,64,64,0,0,0,0,0,0
52,256,128,0,0,64,64,0,0,0,0,0,0
53,256,128,0,0,64,64,0,0,0,0,0,0
55,256,128,0,0,64,64,0,0,0,0,0,0
56,256,128,0,0,64,64,0,0,0,0,0,0
58,256,128,0,0,64,64,0,0,0,0,0,0
59,256,128,0,0,64,64,0,0,0,0,0,0
60,256,128,0,0,64,64,0,0,0,0,0,0
62,256,128,0,0,64,64,0,0,2,0,0,0
63,256,128,0,0,64,64,0,0,0,2,0,0
65,256,128,0,0,64,64,0,0,0,2,0,0
66,256,128,0,0,64,64,0,0,2,2,0,0
68,256,128,0,0,64,64,0,0,0,4,0,0
69,256,128,0,0,64,64,0,0,0,4,0,0
71,256,128,0,0,64,64,0,0,2,4,0,0
72,256,128,0,0,64,64,0,0,2,4,0,0
74,256,128,0,0,64,64,0,0,0,6,0,0
76,256,128,0,0,64,64,0,0,0,6,0,0
77,256,128,0,0,64,64,0,0,0,8,0,0
79,256,128,0,0,64,64,0,0,0,8,0,0
80,256,128,0,0,64,64,0,0,0,8,0,0
82,256,128,0,0,64,64,0,0,2,8,0,0
83,256,128,0,0,64,64,0,0,0,10,0,0
85,256,128,0,0,64,64,0,0,0,10,0,0
