,timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted,all_running
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2,3,124,0,0,0,0,0,0,0,0,0,0,0,0
3,4,160,4,0,0,0,0,0,0,0,0,0,0,4
4,5,180,24,0,0,0,0,0,0,0,0,0,0,24
5,7,196,52,0,0,0,0,0,0,0,0,0,0,52
6,8,200,80,0,0,0,0,0,0,0,0,0,0,80
7,9,200,112,0,0,0,0,0,0,0,0,0,0,112
8,11,224,128,0,0,0,0,0,0,0,0,0,0,128
9,12,256,128,0,0,0,0,0,0,0,0,0,0,128
10,13,256,128,0,0,0,0,0,0,0,0,0,0,128
11,15,256,128,0,0,0,0,0,0,0,0,0,0,128
12,16,256,128,0,0,0,0,0,0,0,0,0,0,128
13,17,256,128,0,0,0,0,0,0,0,0,0,0,128
14,19,256,128,0,0,0,0,0,0,0,0,0,0,128
15,20,256,128,0,0,0,0,0,0,0,0,0,0,128
16,21,256,128,0,0,0,0,0,0,0,0,0,0,128
17,23,256,128,0,0,0,0,0,0,0,0,0,0,128
18,24,256,128,0,0,0,0,0,0,0,0,0,0,128
19,26,256,128,0,0,0,0,0,0,0,0,0,0,128
20,27,256,128,0,0,0,0,0,0,0,0,0,0,128
21,28,256,128,0,0,0,0,0,0,0,0,0,0,128
22,30,256,128,0,0,0,0,0,0,0,0,0,0,128
23,31,256,128,0,0,52,0,0,0,0,0,0,0,128
24,32,256,128,0,0,96,8,0,0,0,0,0,0,136
25,34,256,128,0,0,84,44,0,0,0,0,0,0,172
26,35,256,128,0,0,64,64,0,0,0,0,0,0,192
27,37,256,128,0,0,64,64,0,0,0,0,0,0,192
28,38,256,128,0,0,64,64,0,0,0,0,0,0,192
29,40,256,128,0,0,64,64,0,0,0,0,0,0,192
30,41,256,128,0,0,64,64,0,0,0,0,0,0,192
31,42,256,128,0,0,64,64,0,0,0,0,0,0,192
32,44,256,128,0,0,64,64,0,0,0,0,0,0,192
33,45,256,128,0,0,64,64,0,0,0,0,0,0,192
34,47,256,128,0,0,64,64,0,0,0,0,0,0,192
