timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted
1,0,0,0,0,0,0,0,0,0,0,0,0
2,80,0,0,0,0,0,0,0,0,0,0,0
3,124,0,0,0,0,0,0,0,0,0,0,0
4,164,0,0,0,0,0,0,0,0,0,0,0
6,204,0,0,0,0,0,0,0,0,0,0,0
7,248,0,0,0,0,0,0,0,0,0,0,0
8,288,0,0,0,0,0,0,0,0,0,0,0
10,336,0,0,0,0,0,0,0,0,0,0,0
11,376,8,0,0,0,0,0,0,0,0,0,0
12,368,16,0,0,0,0,0,0,0,0,0,0
14,356,28,0,0,0,0,0,0,0,0,0,0
15,336,48,0,0,0,0,0,0,0,0,0,0
17,296,88,0,0,0,0,0,0,0,0,0,0
18,260,124,0,0,0,0,0,0,0,0,0,0
20,224,160,0,0,0,0,0,0,0,0,0,0
21,188,196,0,0,0,0,0,0,0,0,0,0
23,144,240,0,0,0,0,0,0,0,0,0,0
24,104,280,0,0,0,0,0,0,0,0,0,0
26,64,320,0,0,0,0,0,0,0,0,0,0
27,28,356,0,0,0,0,0,0,0,0,0,0
29,4,380,0,0,0,0,0,0,0,0,0,0
30,0,384,0,0,0,0,0,0,0,0,0,0
32,0,384,0,0,64,0,0,0,0,0,0,0
33,0,384,0,0,108,0,0,0,0,0,0,0
35,0,384,0,0,128,0,0,0,0,0,0,0
36,12,384,0,12,128,0,0,0,0,0,0,0
38,12,384,0,12,128,0,0,0,0,0,0,0
40,12,372,0,20,128,0,0,0,0,0,0,0
41,24,372,0,24,124,4,0,0,0,0,0,0
43,24,372,0,24,116,12,0,0,0,0,0,0
44,28,360,0,36,112,16,0,0,0,0,0,0
46,36,360,0,36,112,16,0,0,0,0,0,0
47,36,356,0,36,112,16,0,0,0,0,0,0
49,48,348,0,48,100,28,0,0,0,0,0,0
51,48,348,0,48,100,28,0,0,0,0,0,0
52,52,336,0,52,100,28,0,0,0,0,0,0
54,60,336,0,60,100,28,0,0,0,0,0,0
55,60,332,0,60,100,28,0,0,0,0,0,0
57,64,324,0,72,80,48,0,0,0,0,0,0
59,72,324,0,72,80,48,0,0,0,0,0,0
60,72,320,0,72,80,48,0,0,0,0,0,0
62,72,312,0,72,80,48,0,0,2,0,0,0
63,72,312,0,72,80,48,0,0,2,0,0,0
65,72,312,0,72,80,48,0,0,2,0,0,0
67,72,312,0,72,72,56,0,4,4,0,0,0
68,72,312,0,72,60,68,0,4,2,2,0,0
70,72,312,0,72,60,68,0,4,2,2,0,0
71,72,312,0,72,60,68,0,4,2,4,0,0
73,72,312,0,72,60,68,0,4,2,4,0,0
74,72,312,0,72,60,68,0,4,2,4,0,0
76,72,312,0,72,64,68,0,8,2,4,0,0
78,72,312,0,72,64,68,0,8,4,4,0,0
79,72,312,0,72,64,64,0,8,4,4,0,0
81,72,312,0,72,64,64,0,8,0,8,0,0
83,72,312,0,72,64,64,0,8,2,8,0,0
84,72,312,0,72,64,64,0,8,2,8,0,0
86,72,312,0,76,64,64,0,8,2,8,0,0
87,76,312,0,76,64,64,0,8,4,8,0,0
89,76,312,0,76,64,64,0,8,4,8,0,0
91,76,308,0,76,64,64,0,8,2,10,0,0
92,76,308,0,76,64,64,0,8,4,10,0,0
94,160,308,0,76,64,64,0,8,2,12,0,0
96,220,308,0,76,64,64,0,8,2,12,0,0
98,276,308,0,76,64,64,0,8,2,12,0,0
99,340,304,0,76,64,64,0,8,2,12,0,0
101,396,304,0,76,64,64,0,8,0,14,0,0
103,456,304,0,76,64,64,0,8,0,14,0,0
105,464,304,0,80,64,64,0,8,4,14,0,0
107,464,304,0,80,64,64,0,8,6,14,0,0
109,468,304,0,84,64,64,0,8,4,16,0,0
111,468,304,0,84,64,64,0,8,4,16,0,0
113,472,300,0,88,64,64,0,8,2,20,0,0
115,472,300,0,88,64,64,0,8,2,20,0,0
116,472,296,0,88,64,64,0,8,0,22,0,0
118,472,296,0,88,64,64,0,8,2,22,0,0
120,472,296,0,88,64,64,0,8,2,22,0,0
122,472,296,0,88,92,64,0,8,2,24,0,0
124,472,296,0,88,172,64,0,8,2,24,0,0
126,472,296,0,92,192,64,0,8,2,24,0,0
128,476,296,0,92,192,64,0,8,4,24,0,0
130,476,292,0,92,192,64,0,8,2,24,2,0
132,476,292,0,92,192,64,0,8,2,26,2,0
134,476,292,0,92,192,64,0,8,2,24,4,0
136,476,292,0,92,192,64,0,12,2,24,4,0
138,476,292,0,92,192,64,0,12,2,26,4,0
140,476,292,0,92,192,64,0,12,2,26,4,0
142,476,292,0,92,192,64,0,12,2,28,4,0
144,476,292,0,92,192,64,0,12,2,24,8,0
146,476,292,0,92,192,64,0,12,2,24,8,0
148,476,292,0,92,192,64,0,12,2,26,8,0
150,476,292,0,92,192,64,0,12,2,26,8,0
153,476,292,0,92,192,64,0,12,32,28,8,0
155,476,292,0,92,192,64,0,12,66,26,10,0
157,476,292,0,92,192,64,0,12,100,28,12,0
159,476,288,0,92,192,64,0,12,136,28,12,0
161,476,280,0,92,192,64,0,12,164,32,12,0
164,488,280,0,104,192,60,4,12,184,34,14,0
166,488,280,0,104,184,60,12,12,186,34,14,0
169,488,280,0,104,184,56,16,12,186,34,14,0
171,488,280,0,104,184,56,16,12,186,34,16,0
173,488,280,0,104,184,44,28,12,186,34,16,0
176,488,280,0,104,164,64,28,12,188,30,20,0
178,488,280,0,104,164,64,28,12,182,36,20,0
180,488,280,0,104,164,44,48,12,184,34,22,0
183,488,280,0,104,156,52,48,12,184,34,22,0
185,488,280,0,104,140,68,48,12,186,32,24,0
188,488,280,0,104,140,68,48,12,186,32,24,0
190,488,256,24,104,140,60,56,12,182,36,24,0
