timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted
330,200,296,276,144,72,52,132,36,98,32,112,0
333,204,296,276,144,72,52,132,36,98,30,114,0
336,212,296,276,152,72,52,132,36,98,30,114,0
339,212,296,276,152,72,44,140,36,98,30,114,0
342,208,300,276,152,72,44,140,36,98,30,114,0
345,212,300,276,160,72,40,144,36,98,28,116,0
348,220,304,276,168,68,44,144,36,98,28,116,0
351,220,304,276,168,68,44,144,36,98,28,116,0
354,220,304,276,168,68,44,144,36,98,28,116,0
356,220,304,276,168,68,44,144,36,98,26,118,0
359,220,304,276,168,68,44,144,36,98,26,118,0
362,220,300,276,168,68,44,144,36,98,26,118,0
365,220,292,280,168,68,44,144,36,98,26,118,0
368,216,288,280,184,68,44,144,36,98,10,134,0
371,220,300,280,184,56,56,144,36,96,8,138,0
373,216,288,296,184,52,60,144,36,92,12,138,0
376,216,260,320,184,52,60,144,36,92,12,138,0
379,204,240,348,184,52,56,148,36,92,12,138,0
382,200,220,368,184,52,52,152,36,92,10,140,0
385,200,204,380,184,44,56,156,36,92,10,140,0
388,172,232,380,184,40,60,156,36,88,14,140,0
390,136,256,392,184,36,64,156,36,76,24,142,0
393,124,244,416,184,32,64,160,36,70,28,144,0
396,112,236,436,184,28,68,160,36,68,30,144,0
399,96,208,480,184,28,68,160,36,68,30,144,0
402,80,216,488,184,24,72,160,36,68,30,144,0
405,56,236,488,184,24,72,160,36,62,36,144,0
408,56,224,488,184,24,72,160,36,54,44,144,0
410,48,232,488,184,12,84,160,36,50,48,144,0
414,44,232,492,184,8,88,160,36,46,52,144,0
417,40,236,492,184,8,88,160,36,38,60,144,0
420,40,236,492,184,8,88,160,36,38,60,144,0
423,40,236,492,184,8,88,160,36,38,60,144,0
426,40,236,492,184,8,84,164,36,38,60,144,0
429,36,240,492,184,8,84,164,36,38,60,144,0
432,36,240,492,184,8,84,164,36,38,56,148,0
435,36,232,500,184,8,80,168,36,34,58,150,0
438,32,236,500,184,0,84,172,36,32,60,150,0
441,28,232,508,184,0,84,172,36,32,60,150,0
444,28,228,512,184,0,76,180,36,30,58,154,0
447,24,232,512,184,0,72,184,36,26,54,162,0
450,20,236,512,184,0,72,184,36,20,50,172,0
454,20,232,516,184,0,72,184,36,12,56,174,0
457,12,240,516,184,0,72,184,36,12,56,174,0
460,12,240,516,184,0,72,184,36,0,68,174,0
463,12,240,516,184,0,72,184,36,0,68,174,0
466,12,240,516,184,0,72,184,36,0,54,188,0
469,4,248,516,184,0,68,188,36,0,50,192,0
472,0,252,516,184,0,68,188,36,0,50,192,0
475,0,252,516,184,0,68,188,36,0,50,192,0
478,0,252,516,184,0,68,188,36,0,38,204,0
481,0,252,516,184,0,68,188,36,0,38,204,0
484,0,252,516,184,0,68,188,36,0,38,204,0
488,0,244,524,184,0,68,188,36,0,38,204,0
491,0,244,524,184,0,68,188,36,0,38,204,0
494,0,244,524,184,0,52,204,36,0,38,204,0
497,0,232,536,184,0,52,204,36,0,34,208,0
500,0,228,540,184,0,52,204,36,0,32,210,0
503,0,224,544,184,0,40,216,36,0,32,210,0
506,0,224,544,184,0,32,224,36,0,30,212,0
509,0,224,544,184,0,32,224,36,0,14,228,0
512,0,220,548,184,0,28,228,36,0,12,230,0
516,0,220,548,184,0,28,228,36,0,12,230,0
519,0,220,548,184,0,28,228,36,0,10,232,0
522,0,220,548,184,0,24,232,36,0,0,242,0
525,0,220,548,184,0,12,244,36,0,0,242,0
528,0,220,548,184,0,8,248,36,0,0,242,0
531,0,220,548,184,0,8,248,36,0,0,242,0
534,0,220,548,184,0,8,248,36,0,0,242,0
537,0,220,548,184,0,8,248,36,0,0,242,0
540,0,220,548,184,0,8,248,36,0,0,242,0
543,0,220,548,184,0,8,248,36,0,0,242,0
546,0,220,548,184,0,8,248,36,0,0,242,0
549,0,220,548,184,0,8,248,36,0,0,242,0
552,0,216,552,184,0,8,248,36,0,0,242,0
555,0,216,552,184,0,8,248,36,0,0,242,0
558,0,216,552,184,0,8,248,36,0,0,242,0
561,0,200,568,184,0,0,256,36,0,0,242,0
564,0,168,600,184,0,0,256,36,0,0,242,0
567,0,136,632,184,0,0,256,36,0,0,242,0
570,0,124,644,184,0,0,256,36,0,0,242,0
573,0,120,648,184,0,0,256,36,0,0,242,0
576,0,104,664,184,0,0,256,36,0,0,242,0
579,0,76,692,184,0,0,256,36,0,0,242,0
582,0,68,700,184,0,0,256,36,0,0,242,0
585,0,52,716,184,0,0,256,36,0,0,242,0
588,0,44,724,184,0,0,256,36,0,0,242,0
591,0,44,724,184,0,0,256,36,0,0,242,0
594,0,44,724,184,0,0,256,36,0,0,242,0
597,0,44,724,184,0,0,256,36,0,0,242,0
600,0,40,728,184,0,0,256,36,0,0,242,0
603,0,40,728,184,0,0,256,36,0,0,242,0
607,0,40,728,184,0,0,256,36,0,0,242,0
610,0,36,732,184,0,0,256,36,0,0,242,0
613,0,36,732,184,0,0,256,36,0,0,242,0
616,0,36,732,184,0,0,256,36,0,0,242,0
619,0,36,732,184,0,0,256,36,0,0,242,0
622,0,28,740,184,0,0,256,36,0,0,242,0
625,0,28,740,184,0,0,256,36,0,0,242,0
628,0,24,744,184,0,0,256,36,0,0,242,0
631,0,20,748,184,0,0,256,36,0,0,242,0
634,0,12,756,184,0,0,256,36,0,0,242,0
637,0,12,756,184,0,0,256,36,0,0,242,0
640,0,12,756,184,0,0,256,36,0,0,242,0
643,0,12,756,184,0,0,256,36,0,0,242,0
647,0,12,756,184,0,0,256,36,0,0,242,0
650,0,8,760,184,0,0,256,36,0,0,242,0
653,0,0,768,184,0,0,256,36,0,0,242,0
