timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted
0,0,0,0,0,0,0,0,0,0,0,0,0
2,80,0,0,0,0,0,0,0,0,0,0,0
3,124,0,0,0,0,0,0,0,0,0,0,0
4,164,4,0,0,0,0,0,0,0,0,0,0
6,200,8,0,0,0,0,0,0,0,0,0,0
7,236,20,0,0,0,0,0,0,0,0,0,0
8,256,40,0,0,0,0,0,0,0,0,0,0
10,284,56,0,0,0,0,0,0,0,0,0,0
11,316,68,0,0,0,0,0,0,0,0,0,0
13,296,88,0,0,0,0,0,0,0,0,0,0
14,272,112,0,0,0,0,0,0,0,0,0,0
16,232,152,0,0,0,0,0,0,0,0,0,0
17,196,188,0,0,0,0,0,0,0,0,0,0
19,148,236,0,0,0,0,0,0,0,0,0,0
20,104,280,0,0,0,0,0,0,0,0,0,0
22,56,328,0,0,0,0,0,0,0,0,0,0
23,20,364,0,0,0,0,0,0,0,0,0,0
25,0,384,0,0,0,0,0,0,0,0,0,0
27,0,384,0,0,0,0,0,0,0,0,0,0
28,0,384,0,0,0,0,0,0,0,0,0,0
30,0,384,0,0,0,0,0,0,0,0,0,0
31,0,384,0,0,44,0,0,0,0,0,0,0
33,0,384,0,0,108,0,0,0,0,0,0,0
34,0,384,0,0,128,0,0,0,0,0,0,0
36,0,384,0,0,128,0,0,0,0,0,0,0
38,0,384,0,0,128,0,0,0,0,0,0,0
39,0,384,0,0,128,0,0,0,0,0,0,0
41,0,384,0,0,128,0,0,0,0,0,0,0
43,0,384,0,0,128,0,0,0,0,0,0,0
44,0,384,0,0,128,0,0,0,0,0,0,0
46,0,384,0,0,128,0,0,0,0,0,0,0
48,0,384,0,0,128,0,0,0,0,0,0,0
49,0,384,0,0,128,0,0,0,0,0,0,0
51,0,384,0,0,128,0,0,0,0,0,0,0
53,0,384,0,0,128,0,0,0,0,0,0,0
54,0,384,0,0,128,0,0,0,0,0,0,0
56,0,384,0,0,128,0,0,0,0,0,0,0
58,0,384,0,0,128,0,0,0,0,0,0,0
59,0,384,0,0,128,0,0,0,0,0,0,0
61,0,384,0,0,128,0,0,0,0,0,0,0
63,0,384,0,0,128,0,0,0,2,0,0,0
64,0,384,0,0,128,0,0,0,2,0,0,0
66,0,384,0,0,128,0,0,0,2,0,0,0
68,0,384,0,0,128,0,0,0,4,0,0,0
69,0,384,0,0,128,0,0,0,4,0,0,0
71,0,384,0,0,128,0,0,0,4,0,0,0
73,0,384,0,0,128,0,0,0,6,0,0,0
74,0,384,0,0,128,0,0,0,6,0,0,0
76,0,384,0,0,128,0,0,0,6,0,0,0
77,0,384,0,0,128,0,0,0,8,0,0,0
79,0,384,0,0,128,0,0,0,8,0,0,0
81,0,384,0,0,128,0,0,0,8,0,0,0
82,0,384,0,0,128,0,0,0,10,0,0,0
84,0,384,0,0,128,0,0,0,10,0,0,0
86,0,384,0,0,128,0,0,0,10,0,0,0
87,0,384,0,0,128,0,0,0,12,0,0,0
89,0,384,0,0,128,0,0,0,12,0,0,0
91,0,384,0,0,128,0,0,0,12,0,0,0
92,0,384,0,0,128,0,0,0,14,0,0,0
94,96,384,0,0,128,0,0,0,14,0,0,0
