,timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted,all_running
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,84,0,0,0,0,0,0,0,0,0,0,0,0
2,3,124,0,0,0,0,0,0,0,0,0,0,0,0
3,4,164,0,0,0,0,0,0,0,0,0,0,0,0
4,6,208,0,0,0,0,0,0,0,0,0,0,0,0
5,7,248,12,0,0,0,0,0,0,0,0,0,0,12
6,8,276,28,0,0,0,0,0,0,0,0,0,0,28
7,10,296,44,0,0,0,0,0,0,0,0,0,0,44
8,11,332,52,0,0,0,0,0,0,0,0,0,0,52
9,13,312,72,0,0,0,0,0,0,0,0,0,0,72
10,14,276,108,0,0,0,0,0,0,0,0,0,0,108
11,16,248,136,0,0,0,0,0,0,0,0,0,0,136
12,17,208,176,0,0,0,0,0,0,0,0,0,0,176
13,19,168,216,0,0,0,0,0,0,0,0,0,0,216
14,20,140,244,0,0,0,0,0,0,0,0,0,0,244
15,22,92,292,0,0,0,0,0,0,0,0,0,0,292
16,23,56,328,0,0,0,0,0,0,0,0,0,0,328
17,25,4,380,0,0,0,0,0,0,0,0,0,0,380
18,26,0,384,0,0,0,0,0,0,0,0,0,0,384
19,28,0,384,0,0,0,0,0,0,0,0,0,0,384
20,29,0,384,0,0,0,0,0,0,0,0,0,0,384
21,31,0,384,0,0,52,0,0,0,0,0,0,0,384
22,33,0,384,0,0,108,0,0,0,0,0,0,0,384
23,34,20,384,0,20,128,0,0,0,0,0,0,0,384
24,36,52,384,0,40,128,0,0,0,0,0,0,0,384
25,38,80,384,0,76,128,0,0,0,0,0,0,0,384
26,39,100,384,0,100,128,0,0,0,0,0,0,0,384
27,41,136,384,0,128,128,0,0,0,0,0,0,0,384
28,43,160,384,0,160,128,0,0,0,0,0,0,0,384
29,45,196,384,0,180,128,0,0,0,0,0,0,0,384
30,46,220,384,0,216,128,0,0,0,0,0,0,0,384
31,48,252,384,0,248,128,0,0,0,0,0,0,0,384
32,50,252,384,0,252,128,0,0,0,0,0,0,0,384
33,52,252,384,0,252,128,0,0,0,0,0,0,0,384
34,53,252,384,0,252,128,0,0,0,0,0,0,0,384
35,55,252,384,0,252,128,0,0,0,0,0,0,0,384
36,57,252,384,0,252,128,0,0,0,0,0,0,0,384
37,59,252,384,0,252,128,0,0,0,0,0,0,0,384
38,61,252,384,0,252,128,0,0,0,0,0,0,0,384
39,62,252,356,0,256,128,0,0,0,2,0,0,0,356
40,64,256,320,0,256,128,0,0,0,2,0,0,0,320
41,66,256,296,0,256,128,0,0,0,2,0,0,0,296
42,67,256,268,0,256,128,0,0,0,4,0,0,0,268
43,69,256,252,0,256,128,0,0,0,4,0,0,0,252
44,71,256,240,0,256,128,0,0,0,4,0,0,0,240
45,72,256,216,0,256,128,0,0,0,6,0,0,0,216
46,74,256,192,0,256,128,0,0,0,6,0,0,0,192
47,76,256,180,0,256,124,4,0,0,6,0,0,0,184
48,77,252,172,0,256,124,4,0,0,8,0,0,0,176
49,79,248,168,0,256,120,8,0,0,8,0,0,0,176
50,81,240,168,0,256,116,12,0,0,8,0,0,0,180
51,82,240,160,0,256,108,20,0,0,8,2,0,0,182
52,84,232,164,0,256,88,40,0,0,6,4,0,0,208
53,86,220,176,0,256,60,68,0,0,6,4,0,0,248
54,87,212,180,0,256,40,88,0,0,6,6,0,0,274
55,89,192,200,0,256,20,108,0,0,6,6,0,0,314
56,91,172,220,0,256,8,120,0,0,2,10,0,0,350
57,92,184,236,0,256,0,128,0,0,2,12,0,0,376
58,94,252,240,0,256,0,128,0,0,2,12,0,0,380
59,96,308,240,0,256,0,128,0,0,2,12,0,0,380
60,98,376,240,0,256,0,128,0,0,0,14,0,0,382
61,100,436,240,0,256,0,128,0,0,0,14,0,0,382
62,102,500,240,0,256,0,128,0,0,0,14,0,0,382
63,104,536,240,0,256,0,128,0,0,4,14,0,0,382
64,106,540,240,0,256,0,128,0,0,2,16,0,0,384
65,108,540,240,0,256,0,128,0,0,4,16,0,0,384
66,110,540,240,0,256,0,128,0,0,4,16,0,0,384
67,112,540,240,0,256,0,128,0,0,6,16,0,0,384
68,114,548,236,0,256,0,128,0,0,6,16,0,0,380
69,116,548,236,0,256,0,128,0,0,6,16,0,0,380
70,118,548,236,0,256,0,128,0,0,8,16,0,0,380
71,120,548,236,0,256,0,128,0,0,8,16,0,0,380
72,122,548,236,0,256,64,128,0,0,10,16,0,0,380
73,124,548,232,0,256,124,128,0,0,10,16,0,0,376
74,127,548,232,0,256,128,128,0,0,10,16,0,0,376
75,129,548,232,0,256,128,128,0,0,12,16,0,0,376
76,131,548,232,0,256,128,128,0,0,12,16,0,0,376
77,133,548,232,0,256,128,128,0,0,14,14,2,0,374
78,135,548,228,0,256,128,128,0,0,14,12,4,0,368
79,137,548,228,0,256,128,128,0,0,14,14,4,0,370
80,139,548,228,0,256,128,128,0,0,6,20,6,0,376
81,142,548,228,0,256,128,128,0,0,6,18,8,0,374
82,144,544,224,0,256,128,128,0,0,4,22,8,0,374
83,146,540,228,0,256,128,128,0,0,0,26,8,0,382
84,148,540,228,0,256,128,128,0,0,2,24,10,0,380
85,150,540,228,0,256,128,128,0,0,0,26,10,0,382
86,153,540,228,0,256,128,128,0,0,30,24,12,0,380
87,155,536,232,0,256,128,128,0,0,70,24,12,0,384
88,157,536,232,0,256,128,128,0,0,106,24,12,0,384
89,160,536,232,0,256,128,128,0,0,146,24,12,0,384
90,162,564,232,0,256,128,128,0,0,164,22,14,0,382
91,165,580,232,0,256,132,128,0,4,182,22,14,0,382
92,167,588,232,0,256,132,128,0,4,198,22,14,0,382
93,170,588,232,0,256,132,128,0,4,200,20,16,0,380
94,172,588,232,0,256,132,128,0,4,200,20,16,0,380
95,175,588,232,0,256,132,128,0,4,202,20,16,0,380
96,177,588,232,0,256,132,128,0,4,202,20,16,0,380
97,180,588,232,0,256,132,128,0,4,204,20,16,0,380
98,182,588,232,0,256,132,128,0,4,204,20,16,0,380
99,185,596,192,0,256,132,124,0,4,206,20,16,0,336
100,187,596,176,8,256,132,124,0,4,206,20,16,0,320
101,190,596,124,60,256,132,124,0,4,206,20,16,0,268
102,192,592,100,88,256,132,124,0,8,206,20,16,0,244
103,195,588,92,100,256,144,124,0,40,206,20,16,0,236
104,198,564,96,120,256,184,120,4,60,202,24,16,0,240
105,200,544,104,128,256,188,116,4,60,198,28,16,0,248
106,203,544,104,128,256,188,84,16,60,182,44,16,4,232
107,205,544,104,128,256,188,64,28,60,172,54,20,8,222
108,208,544,104,128,256,188,52,20,60,162,66,22,10,222
109,210,540,108,128,256,180,48,32,60,150,82,22,24,238
110,213,528,120,128,256,180,24,52,60,162,90,24,36,234
111,216,512,136,128,256,180,12,64,60,166,96,30,48,244
112,218,480,168,128,256,176,16,64,60,166,100,34,56,284
113,221,460,184,128,256,176,16,64,60,166,102,36,58,302
114,223,456,184,128,256,176,12,68,60,162,106,36,62,302
115,226,456,184,128,256,176,12,68,60,168,106,36,62,302
116,229,456,184,128,256,172,16,68,60,168,106,36,62,306
