,timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted,all_running
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
2,3,124,0,0,0,0,0,0,0,0,0,0,0,0
3,4,160,4,0,0,0,0,0,0,0,0,0,0,4
4,5,192,16,0,0,0,0,0,0,0,0,0,0,16
5,7,232,20,0,0,0,0,0,0,0,0,0,0,20
6,8,256,32,0,0,0,0,0,0,0,0,0,0,32
7,10,288,48,0,0,0,0,0,0,0,0,0,0,48
8,11,324,56,0,0,0,0,0,0,0,0,0,0,56
9,13,308,76,0,0,0,0,0,0,0,0,0,0,76
10,14,272,112,0,0,0,0,0,0,0,0,0,0,112
11,16,240,144,0,0,0,0,0,0,0,0,0,0,144
12,17,216,168,0,0,0,0,0,0,0,0,0,0,168
13,19,172,212,0,0,0,0,0,0,0,0,0,0,212
14,20,136,248,0,0,0,0,0,0,0,0,0,0,248
15,22,92,292,0,0,0,0,0,0,0,0,0,0,292
16,23,48,336,0,0,0,0,0,0,0,0,0,0,336
17,25,8,376,0,0,0,0,0,0,0,0,0,0,376
18,26,0,384,0,0,0,0,0,0,0,0,0,0,384
19,28,0,384,0,0,0,0,0,0,0,0,0,0,384
20,29,0,384,0,0,0,0,0,0,0,0,0,0,384
21,31,0,384,0,0,36,0,0,0,0,0,0,0,384
22,33,0,384,0,0,104,0,0,0,0,0,0,0,384
23,34,0,384,0,0,128,0,0,0,0,0,0,0,384
24,36,0,384,0,0,128,0,0,0,0,0,0,0,384
25,37,0,384,0,0,128,0,0,0,0,0,0,0,384
26,39,0,384,0,0,128,0,0,0,0,0,0,0,384
27,41,0,384,0,0,128,0,0,0,0,0,0,0,384
28,42,0,384,0,0,128,0,0,0,0,0,0,0,384
29,44,0,384,0,0,128,0,0,0,0,0,0,0,384
30,46,0,384,0,0,128,0,0,0,0,0,0,0,384
31,47,0,384,0,0,128,0,0,0,0,0,0,0,384
32,49,0,384,0,0,128,0,0,0,0,0,0,0,384
33,51,0,384,0,0,128,0,0,0,0,0,0,0,384
34,52,0,384,0,0,128,0,0,0,0,0,0,0,384
