,timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,all_running
108,187,384,340,44,0,340
109,189,384,308,76,0,308
110,190,384,256,128,0,256
111,192,380,240,148,0,240
112,194,380,216,172,0,216
113,196,364,200,204,0,200
114,198,352,176,240,0,176
115,200,340,148,280,0,148
116,202,340,128,300,0,128
117,204,340,116,312,0,116
118,206,308,140,320,0,140
119,208,276,164,328,0,164
120,210,248,180,340,0,180
121,212,224,184,360,0,184
122,214,204,200,364,0,200
123,216,168,232,368,0,232
124,218,144,240,384,0,240
125,220,88,296,384,0,296
126,222,52,332,384,0,332
127,224,16,368,384,0,368
128,226,0,384,384,0,384
129,228,0,384,384,0,384
130,230,0,384,384,0,384
131,232,0,384,384,0,384
132,234,0,384,384,0,384
133,236,0,384,384,0,384
134,238,0,384,384,0,384
135,240,0,384,384,0,384
136,242,0,384,384,0,384
137,245,0,384,384,0,384
138,247,0,384,384,0,384
139,249,0,384,384,0,384
140,251,0,384,384,0,384
141,253,0,384,384,0,384
142,255,0,384,384,0,384
143,257,0,384,384,0,384
144,259,0,384,384,0,384
145,261,0,384,384,0,384
146,263,0,384,384,0,384
147,265,0,384,384,0,384
148,267,0,384,384,0,384
149,269,0,384,384,0,384
150,271,0,384,384,0,384
151,273,0,384,384,0,384
152,276,0,384,384,0,384
153,278,0,384,384,0,384
154,280,0,384,384,0,384
155,282,0,384,384,0,384
156,284,0,384,384,0,384
157,286,0,384,384,0,384
158,288,0,384,384,0,384
159,291,0,384,384,0,384
160,293,0,384,384,0,384
161,295,0,384,384,0,384
162,297,0,384,384,0,384
163,299,0,384,384,0,384
164,301,0,384,384,0,384
165,303,0,384,384,0,384
166,305,0,384,384,0,384
167,307,0,384,384,0,384
168,309,0,384,384,0,384
169,311,0,384,384,0,384
170,313,0,384,384,0,384
171,316,0,384,384,0,384
172,318,0,384,384,0,384
173,320,0,384,384,0,384
174,322,0,384,384,0,384
175,324,0,384,384,0,384
176,326,0,384,384,0,384
177,328,0,384,384,0,384
178,331,0,384,384,0,384
179,333,0,384,384,0,384
180,335,0,384,384,0,384
181,337,0,384,384,0,384
182,339,0,384,384,0,384
183,341,0,384,384,0,384
184,343,0,384,384,0,384
185,345,0,384,384,0,384
186,347,0,384,384,0,384
187,349,0,384,384,0,384
188,351,0,384,384,0,384
189,353,0,384,384,0,384
190,355,0,384,384,0,384
191,358,0,384,384,0,384
192,360,0,384,384,0,384
193,362,0,384,384,0,384
194,364,0,384,384,0,384
195,366,0,384,384,0,384
196,368,0,384,384,0,384
197,370,0,380,388,0,380
198,372,0,340,428,0,340
199,374,0,340,428,0,340
200,376,0,312,456,0,312
201,378,0,248,520,0,248
202,380,0,248,520,0,248
203,382,0,248,520,0,248
204,384,0,248,520,0,248
205,386,0,216,552,0,216
206,389,0,156,612,0,156
207,391,0,108,660,0,108
208,393,0,92,676,0,92
209,395,0,92,676,0,92
210,397,0,40,728,0,40
211,399,0,28,740,0,28
212,401,0,28,740,0,28
213,403,0,28,740,0,28
214,405,0,20,748,0,20
215,408,0,0,768,0,0
