,timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,all_running
108,188,384,316,68,0,316
109,190,380,272,116,0,272
110,192,380,240,148,0,240
111,194,380,228,160,0,228
112,196,376,212,180,0,212
113,198,364,200,204,0,200
114,200,344,188,236,0,188
115,201,316,196,256,0,196
116,203,316,196,256,0,196
117,205,292,184,292,0,184
118,207,272,168,328,0,168
119,209,260,152,356,0,152
120,211,224,164,380,0,164
121,213,200,184,384,0,184
122,215,188,196,384,0,196
123,217,152,232,384,0,232
124,220,116,268,384,0,268
125,222,60,324,384,0,324
126,224,24,360,384,0,360
127,226,0,384,384,0,384
128,228,0,384,384,0,384
129,230,0,384,384,0,384
130,232,0,384,384,0,384
131,234,0,384,384,0,384
132,236,0,384,384,0,384
133,239,0,384,384,0,384
134,241,0,384,384,0,384
135,243,0,384,384,0,384
136,245,0,384,384,0,384
137,247,0,384,384,0,384
138,249,0,384,384,0,384
139,251,0,384,384,0,384
140,253,0,384,384,0,384
141,255,0,384,384,0,384
142,258,0,384,384,0,384
143,260,0,384,384,0,384
144,262,0,384,384,0,384
145,264,0,384,384,0,384
146,266,0,384,384,0,384
147,268,0,384,384,0,384
148,270,0,384,384,0,384
149,273,0,384,384,0,384
150,275,0,384,384,0,384
151,277,0,384,384,0,384
152,279,0,384,384,0,384
153,281,0,384,384,0,384
154,283,0,384,384,0,384
155,285,0,384,384,0,384
156,287,0,384,384,0,384
157,289,0,384,384,0,384
158,291,0,384,384,0,384
159,293,0,384,384,0,384
160,295,0,384,384,0,384
161,297,0,384,384,0,384
162,300,0,384,384,0,384
163,302,0,384,384,0,384
164,304,0,384,384,0,384
165,306,0,384,384,0,384
166,308,0,384,384,0,384
167,310,0,384,384,0,384
168,312,0,384,384,0,384
169,314,0,384,384,0,384
170,316,0,384,384,0,384
171,318,0,384,384,0,384
172,320,0,384,384,0,384
173,323,0,384,384,0,384
174,325,0,384,384,0,384
175,327,0,384,384,0,384
176,329,0,384,384,0,384
177,331,0,384,384,0,384
178,333,0,384,384,0,384
179,336,0,384,384,0,384
180,338,0,384,384,0,384
181,340,0,384,384,0,384
182,342,0,384,384,0,384
183,344,0,384,384,0,384
184,346,0,384,384,0,384
185,348,0,384,384,0,384
186,350,0,384,384,0,384
187,352,0,384,384,0,384
188,354,0,384,384,0,384
189,356,0,384,384,0,384
190,358,0,384,384,0,384
191,360,0,384,384,0,384
192,362,0,384,384,0,384
193,364,0,384,384,0,384
194,366,0,384,384,0,384
195,368,0,384,384,0,384
196,370,0,376,392,0,376
197,372,0,328,440,0,328
198,375,0,328,440,0,328
199,377,0,300,468,0,300
200,379,0,248,520,0,248
201,381,0,240,528,0,240
202,383,0,236,532,0,236
203,385,0,232,536,0,232
204,387,0,180,588,0,180
205,389,0,144,624,0,144
206,391,0,132,636,0,132
207,393,0,132,636,0,132
208,396,0,132,636,0,132
209,398,0,92,676,0,92
210,400,0,32,736,0,32
211,402,0,0,768,0,0
