,timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,all_running
84,139,384,384,0,0,384
85,141,384,384,0,0,384
86,143,384,384,0,0,384
87,145,384,384,0,0,384
88,146,384,384,0,0,384
89,148,384,384,0,0,384
90,150,384,384,0,0,384
91,152,384,384,0,0,384
92,154,384,384,0,0,384
93,156,384,384,0,0,384
94,158,384,384,0,0,384
95,160,384,384,0,0,384
96,162,384,384,0,0,384
97,164,384,384,0,0,384
98,166,384,384,0,0,384
99,168,384,384,0,0,384
100,170,384,384,0,0,384
101,171,384,384,0,0,384
102,173,384,384,0,0,384
103,175,384,384,0,0,384
104,177,384,384,0,0,384
105,179,384,384,0,0,384
106,181,384,384,0,0,384
107,183,384,384,0,0,384
108,185,384,380,4,0,380
109,186,384,340,44,0,340
110,188,384,320,64,0,320
111,190,384,280,104,0,280
112,192,384,228,156,0,228
113,194,384,220,164,0,220
114,196,380,200,188,0,200
115,198,376,164,228,0,164
116,200,364,140,264,0,140
117,202,328,168,272,0,168
118,204,316,176,276,0,176
119,206,292,176,300,0,176
120,208,260,188,320,0,188
121,210,244,168,356,0,168
122,212,220,164,384,0,164
123,214,200,184,384,0,184
124,216,152,232,384,0,232
125,219,104,280,384,0,280
126,221,52,332,384,0,332
127,223,8,376,384,0,376
128,225,0,384,384,0,384
129,227,0,384,384,0,384
130,230,0,384,384,0,384
131,232,0,384,384,0,384
132,234,0,384,384,0,384
133,237,0,384,384,0,384
134,239,0,384,384,0,384
135,241,0,384,384,0,384
136,243,0,384,384,0,384
137,245,0,384,384,0,384
138,247,0,384,384,0,384
139,249,0,384,384,0,384
140,251,0,384,384,0,384
141,253,0,384,384,0,384
142,255,0,384,384,0,384
143,257,0,384,384,0,384
144,259,0,384,384,0,384
145,261,0,384,384,0,384
146,263,0,384,384,0,384
147,265,0,384,384,0,384
148,268,0,384,384,0,384
149,270,0,384,384,0,384
150,272,0,384,384,0,384
151,274,0,384,384,0,384
152,276,0,384,384,0,384
153,278,0,384,384,0,384
154,280,0,384,384,0,384
155,282,0,384,384,0,384
156,284,0,384,384,0,384
157,286,0,384,384,0,384
158,288,0,384,384,0,384
159,290,0,384,384,0,384
160,292,0,384,384,0,384
161,294,0,384,384,0,384
162,296,0,384,384,0,384
163,298,0,384,384,0,384
164,300,0,384,384,0,384
165,302,0,384,384,0,384
166,304,0,384,384,0,384
167,306,0,384,384,0,384
168,308,0,384,384,0,384
169,310,0,384,384,0,384
170,312,0,384,384,0,384
171,314,0,384,384,0,384
172,316,0,384,384,0,384
173,319,0,384,384,0,384
174,321,0,384,384,0,384
175,323,0,384,384,0,384
176,325,0,384,384,0,384
177,327,0,384,384,0,384
178,329,0,384,384,0,384
179,331,0,384,384,0,384
180,333,0,384,384,0,384
181,335,0,384,384,0,384
182,337,0,384,384,0,384
183,339,0,384,384,0,384
184,341,0,384,384,0,384
185,344,0,384,384,0,384
186,346,0,384,384,0,384
187,348,0,384,384,0,384
188,350,0,384,384,0,384
189,352,0,384,384,0,384
190,354,0,384,384,0,384
191,356,0,384,384,0,384
192,358,0,384,384,0,384
193,360,0,384,384,0,384
194,362,0,384,384,0,384
195,364,0,384,384,0,384
196,366,0,384,384,0,384
197,368,0,384,384,0,384
198,370,0,380,388,0,380
199,372,0,336,432,0,336
200,375,0,332,436,0,332
201,377,0,320,448,0,320
202,379,0,272,496,0,272
203,381,0,240,528,0,240
204,383,0,228,540,0,228
205,385,0,228,540,0,228
206,387,0,196,572,0,196
207,389,0,140,628,0,140
208,391,0,124,644,0,124
209,393,0,116,652,0,116
210,395,0,116,652,0,116
211,397,0,92,676,0,92
212,399,0,36,732,0,36
213,401,0,4,764,0,4
214,404,0,0,768,0,0
