timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted,backfill_pending,backfill_running,backfill_completed,backfill_preempted
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,376,8,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,328,56,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,248,136,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,216,168,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,168,216,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,120,264,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,40,344,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,8,376,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
31,12,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
32,88,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
34,144,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
35,188,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
37,244,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
38,280,0,0,0,0,0,0,0,0,0,0,0,16,384,0,16
40,308,0,0,0,0,0,0,0,0,0,0,0,48,384,0,40
42,348,0,0,0,0,0,0,0,0,0,0,0,56,384,0,56
43,384,0,0,0,0,0,0,0,0,0,0,0,80,384,0,64
45,384,0,0,0,0,0,0,0,0,0,0,0,144,384,0,120
47,384,0,0,0,0,0,0,0,0,0,0,0,192,384,0,184
49,384,0,0,0,0,0,0,0,0,0,0,0,256,384,0,232
50,384,0,0,0,0,0,0,0,0,0,0,0,312,384,0,304
52,384,0,0,0,0,0,0,0,0,0,0,0,352,384,0,352
54,384,0,0,0,0,0,0,0,0,0,0,0,376,384,0,384
56,384,0,0,0,0,0,0,0,0,0,0,0,384,384,0,384
58,384,0,0,0,0,0,0,0,0,0,0,0,384,384,0,384
60,384,0,0,0,0,0,0,0,0,0,0,0,384,384,0,384
