,timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted,backfill_pending,backfill_running,backfill_completed,backfill_preempted,all_running
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0
3,4,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0
4,5,0,0,0,0,0,0,0,0,0,0,0,0,368,16,0,0,16
5,6,0,0,0,0,0,0,0,0,0,0,0,0,336,48,0,0,48
6,8,0,0,0,0,0,0,0,0,0,0,0,0,272,112,0,0,112
7,9,0,0,0,0,0,0,0,0,0,0,0,0,216,168,0,0,168
8,10,0,0,0,0,0,0,0,0,0,0,0,0,144,240,0,0,240
9,12,0,0,0,0,0,0,0,0,0,0,0,0,56,328,0,0,328
10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
22,29,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
23,30,20,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
24,32,92,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
25,33,144,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
26,35,192,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
27,36,244,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
28,38,300,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
29,40,328,0,0,0,0,0,0,0,0,0,0,0,24,384,0,16,384
30,41,356,0,0,0,0,0,0,0,0,0,0,0,48,384,0,48,384
31,43,384,0,0,0,0,0,0,0,0,0,0,0,88,384,0,72,384
32,45,384,0,0,0,0,0,0,0,0,0,0,0,136,384,0,128,384
33,47,384,0,0,0,0,0,0,0,0,0,0,0,200,384,0,200,384
34,48,384,0,0,0,0,0,0,0,0,0,0,0,208,384,0,208,384
35,50,384,0,0,0,0,0,0,0,0,0,0,0,208,384,0,208,384
36,52,384,0,0,0,0,0,0,0,0,0,0,0,216,384,0,216,384
37,54,384,0,0,0,0,0,0,0,0,0,0,0,216,384,0,216,384
38,56,384,0,0,0,0,0,0,0,0,0,0,0,216,384,0,216,384
39,57,384,0,0,0,0,0,0,0,0,0,0,0,216,384,0,216,384
40,59,384,0,0,0,0,0,0,0,0,0,0,0,216,384,0,216,384
41,61,384,0,0,0,48,0,0,0,0,0,0,0,216,384,0,216,384
42,63,384,0,0,0,108,0,0,0,0,0,0,0,216,304,0,216,304
43,64,384,0,0,0,128,0,0,0,0,0,0,0,216,256,0,216,256
44,66,384,0,0,0,128,0,0,0,0,0,0,0,216,240,0,216,240
45,68,384,0,0,0,128,0,0,0,0,0,0,0,240,216,0,240,216
46,70,380,4,0,0,128,0,0,0,0,0,0,0,240,208,0,240,212
47,72,372,12,0,0,128,0,0,0,0,0,0,0,264,192,0,264,204
48,73,368,16,0,0,128,0,0,0,0,0,0,0,272,184,0,272,200
49,75,364,20,0,0,128,0,0,0,0,0,0,0,272,176,0,272,196
50,77,352,32,0,0,128,0,0,0,0,0,0,0,288,176,0,296,208
51,79,352,32,0,0,128,0,0,0,0,0,0,0,312,176,0,328,208
52,81,352,32,0,0,128,0,0,0,0,0,0,0,328,176,0,336,208
53,82,352,32,0,0,128,0,0,0,0,0,0,0,336,168,0,336,200
54,84,352,32,0,0,128,0,0,0,0,0,0,0,336,168,0,336,200
55,86,352,32,0,0,108,20,0,0,0,0,0,0,352,168,0,352,220
56,88,352,32,0,0,100,28,0,0,0,0,0,0,352,168,0,352,228
57,90,352,32,0,0,88,40,0,0,0,0,0,0,352,168,0,360,240
58,92,328,56,0,0,72,56,0,0,2,0,0,0,368,168,0,376,280
59,93,316,68,0,0,56,72,0,0,2,0,0,0,376,168,0,376,308
60,95,312,72,0,0,56,72,0,0,2,0,0,0,384,168,0,384,312
61,97,312,72,0,0,56,72,0,0,4,0,0,0,384,168,0,384,312
62,99,312,72,0,0,56,72,0,0,4,0,0,0,384,144,0,384,288
63,101,312,72,0,0,56,72,0,0,4,0,0,0,384,144,0,384,288
64,103,312,72,0,0,56,72,0,0,6,0,0,0,384,120,0,384,264
65,104,312,72,0,0,56,72,0,0,6,0,0,0,384,112,0,384,256
66,106,304,80,0,0,56,72,0,0,8,0,0,0,384,112,0,384,264
67,108,296,88,0,0,56,72,0,0,8,0,0,0,384,88,0,384,248
68,110,280,104,0,0,56,72,0,0,8,0,0,0,384,80,0,384,256
69,112,272,112,0,0,56,72,0,0,10,0,0,0,384,72,0,384,256
70,113,256,128,0,0,48,80,0,0,8,2,0,0,384,72,0,384,282
71,115,248,136,0,0,44,84,0,0,4,6,0,0,384,64,0,384,290
72,117,248,136,0,0,44,84,0,0,4,8,0,0,392,40,0,384,268
73,119,248,136,0,0,44,84,0,0,4,8,0,0,392,32,0,384,260
74,121,244,140,0,0,36,92,0,0,4,8,0,0,392,24,0,384,264
75,123,308,140,0,0,16,112,0,0,6,8,0,0,400,8,0,384,268
76,125,372,140,0,0,12,116,0,0,2,12,0,0,384,16,0,384,284
77,127,428,144,0,0,4,124,0,0,0,14,0,0,376,24,0,384,306
78,129,500,144,0,0,0,128,0,0,0,14,0,0,368,32,0,384,318
79,131,568,144,0,0,0,128,0,0,0,14,0,0,368,32,0,384,318
80,133,624,144,0,0,0,128,0,0,0,14,0,0,368,32,0,384,318
81,135,624,144,0,0,0,128,0,0,0,18,0,0,376,32,0,384,322
82,138,624,144,0,0,0,128,0,0,0,20,0,0,376,32,0,384,324
83,140,624,144,0,0,0,128,0,0,0,20,0,0,384,32,0,384,324
84,142,620,148,0,0,0,128,0,0,2,20,0,0,376,40,0,384,336
85,144,620,148,0,0,0,128,0,0,0,22,0,0,376,40,0,384,338
86,146,620,148,0,0,0,128,0,0,2,22,0,0,376,40,0,384,338
87,149,620,148,0,0,0,128,0,0,0,24,0,0,376,40,0,384,340
88,151,608,160,0,0,0,128,0,0,0,24,0,0,376,32,0,384,344
89,153,608,160,0,0,96,132,0,0,0,26,0,0,368,40,0,384,358
90,156,608,160,0,0,124,132,0,0,0,26,0,0,384,32,0,384,350
91,158,608,160,0,0,116,140,0,0,2,26,0,0,384,32,0,384,358
92,161,608,160,0,0,116,140,0,0,2,26,0,0,384,32,0,384,358
93,163,608,160,0,0,116,140,0,0,2,28,0,0,384,32,0,384,360
94,166,608,160,0,0,116,140,0,0,2,28,0,0,384,24,0,384,352
95,168,608,160,0,0,108,148,0,0,2,30,0,0,384,24,0,384,362
96,171,608,160,0,0,108,148,0,0,2,30,0,0,384,16,0,384,354
97,173,608,160,0,0,104,152,0,0,2,28,4,0,392,16,0,384,356
98,175,604,164,0,0,100,156,0,0,0,28,6,0,384,24,0,384,372
99,178,604,164,0,0,100,156,0,0,2,26,8,0,384,24,0,384,370
100,180,604,164,0,0,100,156,0,0,0,28,8,0,384,24,0,384,372
101,183,604,164,0,0,100,156,0,0,38,24,12,0,384,24,0,384,368
102,186,604,164,0,0,100,156,0,0,76,30,12,0,384,8,0,384,358
103,188,592,176,0,0,100,156,0,0,118,30,14,0,384,8,0,384,370
104,191,592,176,0,0,100,156,0,0,158,32,14,0,384,8,0,384,372
105,194,592,176,0,0,100,156,0,0,186,34,14,0,384,8,0,384,374
106,196,588,180,0,0,100,156,0,0,186,34,14,0,384,8,0,384,378
107,199,588,180,0,0,100,156,0,0,184,34,18,0,384,8,0,384,378
108,202,588,180,0,0,100,156,0,0,184,32,20,0,384,8,0,384,376
109,204,588,180,0,0,100,156,0,0,186,32,20,0,384,8,0,384,376
110,207,588,180,0,0,100,156,0,0,184,32,22,0,384,0,0,384,368
111,210,588,180,0,0,100,132,24,0,182,36,22,0,384,0,0,384,348
112,212,588,180,0,0,100,112,44,0,180,36,24,0,384,0,0,384,328
113,216,588,180,0,0,96,96,64,0,172,46,24,0,384,0,0,384,322
114,219,568,200,0,0,96,88,72,0,164,54,24,0,384,0,0,384,342
115,222,552,216,0,0,96,88,72,0,164,54,24,0,384,0,0,384,358
116,225,532,236,0,0,96,88,72,0,160,56,26,0,384,0,0,384,380
117,228,532,236,0,0,96,88,72,0,154,60,28,0,384,0,0,384,384
118,231,532,236,0,0,96,76,84,0,152,60,30,0,384,0,0,384,372
119,234,520,248,0,0,96,76,84,0,152,60,30,0,384,0,0,384,384
120,237,516,252,0,0,96,76,84,0,152,56,34,0,384,0,0,384,384
121,239,516,252,0,0,96,68,92,0,152,56,34,0,384,0,0,384,376
122,242,516,252,0,0,96,56,104,0,152,56,34,0,384,0,0,384,364
123,245,532,252,0,16,96,40,120,0,152,54,36,0,384,0,0,384,346
124,248,524,260,0,16,96,36,124,0,152,54,36,0,384,0,0,384,350
125,250,528,260,0,28,96,32,128,0,152,48,42,0,384,0,0,384,340
126,253,520,272,4,28,96,32,128,0,150,48,44,0,384,0,0,384,352
127,256,520,264,12,28,84,44,128,0,148,48,48,2,384,0,0,384,356
128,259,520,256,20,28,80,48,128,0,148,48,48,2,384,0,0,384,352
129,262,520,244,32,28,80,48,128,0,146,50,48,2,384,0,0,384,342
130,264,512,252,32,28,72,56,128,0,144,50,50,2,384,0,0,384,358
131,267,508,256,32,28,68,60,128,0,142,50,52,2,384,0,0,384,366
132,270,496,268,32,28,68,60,128,0,140,46,58,2,384,0,0,384,374
133,273,492,268,36,28,68,60,128,0,138,46,60,2,384,0,0,384,374
134,276,492,244,60,28,68,60,128,0,138,44,62,2,384,0,0,384,348
135,278,484,244,68,32,68,56,132,0,138,30,76,2,384,0,0,384,330
136,281,476,240,72,32,68,56,132,0,138,26,80,2,384,0,0,384,322
137,284,460,260,72,36,64,56,136,0,134,26,84,2,384,0,0,384,342
138,287,436,276,72,40,64,52,140,0,132,28,84,2,384,0,0,384,356
139,290,444,256,92,52,64,52,140,0,132,26,86,2,384,0,0,384,334
140,293,440,248,108,56,64,48,144,0,132,22,88,2,384,0,0,384,318
141,296,432,236,128,56,64,44,148,0,132,20,90,2,384,0,0,384,300
142,298,420,240,136,72,64,44,148,0,132,20,90,2,384,0,0,384,304
143,301,412,264,136,72,64,40,152,0,128,24,90,2,384,0,0,384,328
144,304,388,284,140,72,60,44,152,0,124,28,90,2,384,0,0,384,356
145,307,380,292,140,72,56,44,156,0,124,24,94,2,384,0,0,384,360
146,310,380,288,144,76,56,44,156,0,124,24,94,2,384,0,0,384,356
147,313,380,288,144,76,44,56,156,0,124,24,94,2,384,0,0,384,368
148,316,380,284,144,76,40,60,156,0,120,28,94,2,384,0,0,384,372
149,319,376,288,144,76,40,60,156,0,120,28,94,2,384,0,0,384,376
150,322,368,280,144,76,40,60,156,0,110,34,98,2,384,0,0,384,374
151,325,364,276,148,76,36,64,156,0,108,32,102,2,384,0,0,384,372
152,328,356,284,148,76,36,64,156,0,104,36,102,2,384,0,0,384,384
153,332,356,272,148,76,36,64,156,0,98,40,104,2,384,0,0,384,376
154,335,348,264,160,76,36,64,156,0,94,44,104,2,384,0,0,384,372
155,338,332,280,160,76,36,60,160,0,94,44,104,2,384,0,0,384,384
156,341,332,276,160,76,36,60,160,0,90,44,108,2,384,0,0,384,380
157,344,332,276,160,76,32,64,160,0,90,44,108,2,384,0,0,384,384
158,347,332,276,160,76,32,64,160,0,90,42,110,2,384,0,0,384,382
159,350,332,276,160,76,32,64,160,0,90,42,110,2,384,0,0,384,382
160,353,332,276,160,76,32,64,160,0,88,44,110,2,384,0,0,384,384
161,356,332,276,160,76,32,64,160,0,88,44,110,2,384,0,0,384,384
162,359,328,276,164,76,32,64,160,0,88,38,116,2,384,0,0,384,378
163,362,324,280,164,76,32,64,160,0,88,36,118,2,384,0,0,384,380
164,365,324,280,164,76,32,64,160,0,84,40,118,2,384,0,0,384,384
165,368,324,280,164,76,32,64,160,0,84,40,118,2,384,0,0,384,384
166,371,324,268,176,76,32,64,160,0,84,40,118,2,384,0,0,384,372
167,373,312,280,176,76,32,64,160,0,84,40,118,2,384,0,0,384,384
168,377,312,276,180,76,32,64,160,0,84,40,118,2,384,0,0,384,380
169,379,308,280,180,76,32,48,176,0,84,36,122,2,384,0,0,384,364
170,383,288,300,180,104,32,48,176,0,84,32,126,2,384,0,0,384,380
171,386,316,304,180,108,32,40,184,0,84,26,132,2,384,0,0,384,370
172,389,316,304,180,108,32,36,188,0,84,20,138,2,384,0,0,384,360
173,392,316,304,180,108,32,36,188,0,84,20,138,2,384,0,0,384,360
174,396,340,284,200,132,24,44,188,0,84,10,148,2,384,0,0,384,338
175,399,328,280,220,132,20,48,188,0,84,10,148,2,384,0,0,384,338
176,402,328,268,232,132,20,44,192,0,84,10,148,2,384,0,0,384,322
177,405,316,280,236,144,20,44,192,0,84,6,152,2,384,0,0,384,330
178,408,312,296,236,148,8,56,192,0,78,12,152,2,384,0,0,384,364
179,412,312,296,236,148,8,56,192,0,72,18,152,2,384,0,0,384,370
180,415,312,272,236,152,8,56,192,0,72,16,154,2,384,0,0,384,344
181,419,300,280,236,152,8,56,192,0,70,18,154,2,384,0,0,384,354
182,422,292,288,236,152,4,60,192,0,64,24,154,2,384,0,0,384,372
183,425,292,276,244,152,4,52,200,0,64,20,158,2,384,0,0,384,348
184,428,272,288,244,152,4,52,200,0,64,20,158,2,384,0,0,384,360
185,432,264,284,248,152,0,56,200,0,54,30,158,2,384,0,0,384,370
186,435,264,276,248,152,0,48,208,0,52,32,158,2,384,0,0,384,356
187,438,248,280,248,152,0,40,216,0,48,36,158,2,384,0,0,384,356
188,441,236,288,248,152,0,40,216,0,44,40,158,2,384,0,0,384,368
189,444,228,288,256,152,0,36,220,0,36,48,158,2,384,0,0,384,372
190,448,224,276,272,152,0,36,220,0,36,48,158,2,384,0,0,384,360
191,451,208,292,272,152,0,36,220,0,36,48,158,2,384,0,0,384,376
192,454,196,300,272,152,0,36,220,0,36,48,158,2,384,0,0,384,384
193,457,196,296,276,152,0,36,220,0,36,48,158,2,384,0,0,384,380
194,460,188,280,300,152,0,36,220,0,36,48,158,2,384,0,0,384,364
195,463,180,268,320,152,0,36,220,0,32,52,158,2,384,0,0,384,356
196,466,160,276,332,152,0,32,224,0,30,54,158,2,384,0,0,384,362
197,469,152,284,332,152,0,32,224,0,30,48,164,2,384,0,0,384,364
198,472,132,300,336,152,0,32,224,0,28,44,170,2,384,0,0,384,376
199,475,124,288,356,152,0,32,224,0,28,44,170,2,384,0,0,384,364
200,478,116,276,376,152,0,32,224,0,28,44,170,2,384,0,0,384,352
201,481,104,284,380,152,0,32,224,0,28,40,174,2,384,0,0,384,356
202,484,80,300,388,152,0,32,224,0,22,42,178,2,384,0,0,384,374
203,487,76,304,388,152,0,32,224,0,18,46,178,2,384,0,0,384,382
204,490,76,304,388,152,0,32,224,0,18,44,180,2,384,0,0,384,380
205,493,76,304,388,152,0,32,224,0,10,40,192,2,384,0,0,384,376
206,496,72,308,388,152,0,32,224,0,6,42,194,2,384,0,0,384,382
207,500,72,304,392,152,0,32,224,0,6,42,194,2,384,0,0,384,378
208,503,68,308,392,152,0,32,224,0,6,32,204,2,384,0,0,384,372
209,506,56,312,400,152,0,32,224,0,0,36,206,2,384,0,0,384,380
210,509,56,300,412,152,0,32,224,0,0,36,206,2,384,0,0,384,368
211,512,44,312,412,152,0,32,224,0,0,36,206,2,384,0,0,384,380
212,516,44,308,416,152,0,32,224,0,0,36,206,2,384,0,0,384,376
213,520,44,296,428,152,0,20,236,0,0,36,206,2,384,0,0,384,352
214,523,44,292,432,152,0,20,236,0,0,36,206,2,384,0,0,384,348
215,526,20,316,432,152,0,20,236,0,0,30,212,2,384,0,0,384,366
