timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted
465,124,344,356,444,0,16,240,20,22,14,206,32
468,132,344,356,452,0,16,240,20,22,12,208,32
471,132,344,356,452,0,16,240,20,22,12,208,32
474,132,344,356,452,0,16,240,20,22,10,210,32
477,132,336,356,452,0,16,240,20,22,10,210,32
480,132,336,356,452,0,16,240,20,0,32,210,32
483,132,336,356,452,0,16,240,20,0,32,210,32
486,132,312,356,452,0,16,240,20,0,32,210,32
489,132,288,356,452,0,16,240,20,0,32,210,32
492,84,336,356,452,0,16,240,20,0,32,210,32
495,84,336,356,452,0,16,240,20,0,32,210,32
498,84,328,356,452,0,16,240,20,0,32,210,32
501,76,336,356,452,0,12,244,20,0,32,210,32
504,72,340,356,452,0,12,244,20,0,32,210,32
507,72,340,356,452,0,8,248,20,0,32,210,32
510,68,344,356,452,0,8,248,20,0,28,214,32
513,68,344,356,452,0,8,248,20,0,28,214,32
516,68,340,360,452,0,0,256,20,0,28,214,32
519,56,352,360,452,0,0,256,20,0,24,218,32
522,48,360,360,452,0,0,256,20,0,22,220,32
525,48,360,360,452,0,0,256,20,0,22,220,32
528,48,360,360,452,0,0,256,20,0,22,220,32
531,48,360,360,452,0,0,256,20,0,22,220,32
534,48,360,360,452,0,0,256,20,0,22,220,32
537,48,360,360,452,0,0,256,20,0,22,220,32
540,48,360,360,452,0,0,256,20,0,22,220,32
542,36,372,360,452,0,0,256,20,0,0,242,32
546,36,372,360,452,0,0,256,20,0,0,242,32
549,36,372,360,452,0,0,256,20,0,0,242,32
551,36,372,360,452,0,0,256,20,0,0,242,32
554,24,384,360,452,0,0,256,20,0,0,242,32
558,24,368,376,452,0,0,256,20,0,0,242,32
560,24,360,384,452,0,0,256,20,0,0,242,32
563,24,344,400,452,0,0,256,20,0,0,242,32
566,12,292,464,452,0,0,256,20,0,0,242,32
569,0,276,492,452,0,0,256,20,0,0,242,32
572,0,272,496,452,0,0,256,20,0,0,242,32
575,0,260,508,452,0,0,256,20,0,0,242,32
578,0,260,508,452,0,0,256,20,0,0,242,32
582,0,260,508,452,0,0,256,20,0,0,242,32
584,0,240,528,452,0,0,256,20,0,0,242,32
587,0,240,528,452,0,0,256,20,0,0,242,32
590,0,240,528,452,0,0,256,20,0,0,242,32
593,0,240,528,452,0,0,256,20,0,0,242,32
596,0,228,540,452,0,0,256,20,0,0,242,32
599,0,228,540,452,0,0,256,20,0,0,242,32
603,0,228,540,452,0,0,256,20,0,0,242,32
605,0,228,540,452,0,0,256,20,0,0,242,32
608,0,228,540,452,0,0,256,20,0,0,242,32
611,0,228,540,452,0,0,256,20,0,0,242,32
614,0,220,548,452,0,0,256,20,0,0,242,32
617,0,208,560,452,0,0,256,20,0,0,242,32
620,0,208,560,452,0,0,256,20,0,0,242,32
624,0,208,560,452,0,0,256,20,0,0,242,32
626,0,192,576,452,0,0,256,20,0,0,242,32
629,0,188,580,452,0,0,256,20,0,0,242,32
632,0,188,580,452,0,0,256,20,0,0,242,32
636,0,188,580,452,0,0,256,20,0,0,242,32
638,0,144,624,452,0,0,256,20,0,0,242,32
642,0,132,636,452,0,0,256,20,0,0,242,32
644,0,132,636,452,0,0,256,20,0,0,242,32
647,0,132,636,452,0,0,256,20,0,0,242,32
650,0,132,636,452,0,0,256,20,0,0,242,32
654,0,132,636,452,0,0,256,20,0,0,242,32
