,timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted,backfill_pending,backfill_running,backfill_completed,backfill_preempted,all_running
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0
3,3,0,0,0,0,0,0,0,0,0,0,0,0,320,8,0,0,8
4,5,0,0,0,0,0,0,0,0,0,0,0,0,368,16,0,0,16
5,6,0,0,0,0,0,0,0,0,0,0,0,0,336,48,0,0,48
6,7,0,0,0,0,0,0,0,0,0,0,0,0,288,96,0,0,96
7,9,0,0,0,0,0,0,0,0,0,0,0,0,248,136,0,0,136
8,10,0,0,0,0,0,0,0,0,0,0,0,0,216,168,0,0,168
9,11,0,0,0,0,0,0,0,0,0,0,0,0,176,208,0,0,208
10,12,0,0,0,0,0,0,0,0,0,0,0,0,104,280,0,0,280
11,14,0,0,0,0,0,0,0,0,0,0,0,0,32,352,0,0,352
12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
19,24,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
22,28,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
23,29,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
24,31,64,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
25,32,108,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
26,34,156,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
27,35,208,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
28,37,252,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
29,38,288,0,0,0,0,0,0,0,0,0,0,0,24,384,0,16,384
30,40,308,0,0,0,0,0,0,0,0,0,0,0,48,384,0,48,384
31,41,352,0,0,0,0,0,0,0,0,0,0,0,56,384,0,56,384
32,43,384,0,0,0,0,0,0,0,0,0,0,0,96,384,0,72,384
33,44,384,0,0,0,0,0,0,0,0,0,0,0,144,384,0,136,384
34,46,384,0,0,0,0,0,0,0,0,0,0,0,192,384,0,184,384
35,48,384,0,0,0,0,0,0,0,0,0,0,0,256,384,0,232,384
36,49,384,0,0,0,0,0,0,0,0,0,0,0,288,384,0,288,384
37,51,384,0,0,0,0,0,0,0,0,0,0,0,312,384,0,312,384
38,53,384,0,0,0,0,0,0,0,0,0,0,0,328,384,0,328,384
39,54,384,0,0,0,0,0,0,0,0,0,0,0,344,384,0,352,384
40,56,384,0,0,0,0,0,0,0,0,0,0,0,360,384,0,360,384
41,58,384,0,0,0,0,0,0,0,0,0,0,0,368,384,0,368,384
42,59,384,0,0,0,0,0,0,0,0,0,0,0,368,384,0,376,384
43,61,384,0,0,0,68,0,0,0,0,0,0,0,376,376,0,376,376
44,63,384,0,0,0,128,0,0,0,0,0,0,0,376,288,0,376,288
45,65,384,0,0,0,128,0,0,0,0,0,0,0,376,248,0,376,248
46,67,384,0,0,0,128,0,0,0,0,0,0,0,384,224,0,384,224
47,68,384,0,0,0,128,0,0,0,0,0,0,0,384,184,0,384,184
48,70,384,0,0,0,128,0,0,0,0,0,0,0,384,176,0,384,176
49,72,384,0,0,0,128,0,0,0,0,0,0,0,384,160,0,384,160
50,74,384,0,0,0,128,0,0,0,0,0,0,0,384,128,0,384,128
51,75,384,0,0,0,128,0,0,0,0,0,0,0,384,112,0,384,112
52,77,384,0,0,0,128,0,0,0,0,0,0,0,384,104,0,384,104
53,79,384,0,0,0,128,0,0,0,0,0,0,0,384,104,0,384,104
54,80,384,0,0,0,128,0,0,0,0,0,0,0,384,80,0,384,80
55,82,384,0,0,0,128,0,0,0,0,0,0,0,384,64,0,384,64
56,84,384,0,0,0,128,0,0,0,0,0,0,0,384,48,0,384,48
57,85,384,0,0,0,128,0,0,0,0,0,0,0,384,24,0,384,24
58,87,384,0,0,0,128,0,0,0,0,0,0,0,384,24,0,384,24
59,89,384,0,0,0,128,0,0,0,0,0,0,0,384,16,0,384,16
60,90,372,12,0,0,128,0,0,0,0,0,0,0,384,8,0,384,20
61,92,372,12,0,0,128,0,0,0,2,0,0,0,384,8,0,384,20
62,94,372,12,0,0,128,0,0,0,2,0,0,0,384,8,0,384,20
63,96,360,24,0,0,128,0,0,0,4,0,0,0,384,0,0,384,24
64,97,352,32,0,0,128,0,0,0,4,0,0,0,384,0,0,384,32
65,99,348,36,0,0,128,0,0,0,4,0,0,0,384,0,0,384,36
66,101,336,48,0,0,128,0,0,0,6,0,0,0,384,0,0,384,48
67,102,316,68,0,0,128,0,0,0,6,0,0,0,384,0,0,384,68
68,104,288,96,0,0,128,0,0,0,6,0,0,0,384,0,0,384,96
69,106,244,140,0,0,128,0,0,0,8,0,0,0,384,0,0,384,140
70,108,204,180,0,0,128,0,0,0,8,0,0,0,384,0,0,384,180
71,109,160,224,0,0,128,0,0,0,8,0,0,0,384,0,0,384,224
72,111,108,276,0,0,128,0,0,0,10,0,0,0,384,0,0,384,276
73,113,80,304,0,0,128,0,0,0,10,0,0,0,384,0,0,384,304
74,115,48,336,0,0,128,0,0,0,10,0,0,0,384,0,0,384,336
75,116,36,348,0,0,124,4,0,0,12,0,0,0,384,0,0,384,352
76,118,20,364,0,0,120,8,0,0,12,0,0,0,384,0,0,384,372
77,120,8,376,0,0,120,8,0,0,12,0,0,0,384,0,0,384,384
78,122,8,376,0,0,120,8,0,0,14,0,0,0,384,0,0,384,384
79,124,104,376,0,0,120,8,0,0,14,0,0,0,384,0,0,384,384
80,126,172,376,0,0,120,8,0,0,14,0,0,0,384,0,0,384,384
81,128,236,376,0,0,120,8,0,0,14,0,0,0,384,0,0,384,384
82,130,304,376,0,0,120,8,0,0,14,0,0,0,384,0,0,384,384
83,132,372,376,0,0,120,8,0,0,14,0,0,0,384,0,0,384,384
84,134,392,376,0,0,120,8,0,0,18,0,0,0,384,0,0,384,384
85,136,392,376,0,0,120,8,0,0,20,0,0,0,384,0,0,384,384
86,138,392,376,0,0,120,8,0,0,20,0,0,0,384,0,0,384,384
87,141,392,376,0,0,120,8,0,0,20,0,0,0,384,0,0,384,384
88,143,392,376,0,0,120,8,0,0,22,0,0,0,384,0,0,384,384
89,145,392,376,0,0,120,8,0,0,22,0,0,0,384,0,0,384,384
90,147,392,376,0,0,120,8,0,0,24,0,0,0,384,0,0,384,384
91,149,392,376,0,0,120,8,0,0,24,0,0,0,384,0,0,384,384
92,151,392,376,0,0,120,8,0,0,26,0,0,0,384,0,0,384,384
93,154,392,376,0,0,232,8,0,0,26,0,0,0,384,0,0,384,384
94,156,392,376,0,0,248,8,0,0,26,0,0,0,384,0,0,384,384
95,158,392,376,0,0,248,8,0,0,28,0,0,0,384,0,0,384,384
96,160,392,376,0,0,248,8,0,0,28,0,0,0,384,0,0,384,384
97,163,392,376,0,0,248,8,0,0,30,0,0,0,384,0,0,384,384
98,165,392,376,0,0,248,8,0,0,30,0,0,0,384,0,0,384,384
99,167,392,376,0,0,248,8,0,0,32,0,0,0,384,0,0,384,384
100,169,392,376,0,0,248,8,0,0,32,0,0,0,384,0,0,384,384
101,172,392,376,0,0,248,8,0,0,34,0,0,0,384,0,0,384,384
