,timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted,backfill_pending,backfill_running,backfill_completed,backfill_preempted,all_running
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0
3,3,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0
4,5,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0
5,6,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0
6,7,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0
7,8,0,0,0,0,0,0,0,0,0,0,0,0,368,16,0,0,16
8,10,0,0,0,0,0,0,0,0,0,0,0,0,328,56,0,0,56
9,11,0,0,0,0,0,0,0,0,0,0,0,0,272,112,0,0,112
10,12,0,0,0,0,0,0,0,0,0,0,0,0,224,160,0,0,160
11,13,0,0,0,0,0,0,0,0,0,0,0,0,160,224,0,0,224
12,15,0,0,0,0,0,0,0,0,0,0,0,0,88,296,0,0,296
13,16,0,0,0,0,0,0,0,0,0,0,0,0,48,336,0,0,336
14,17,0,0,0,0,0,0,0,0,0,0,0,0,8,376,0,0,376
15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
19,24,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
20,25,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
22,28,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
23,29,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
24,30,56,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
25,32,104,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
26,33,148,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
27,35,196,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
28,36,248,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
29,38,296,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
30,39,348,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,360
31,41,360,24,0,0,0,0,0,0,0,0,0,0,32,360,0,8,384
32,43,360,24,0,0,0,0,0,0,0,0,0,0,48,344,0,48,368
33,44,352,32,0,0,0,0,0,0,0,0,0,0,72,336,0,72,368
34,46,352,32,0,0,0,0,0,0,0,0,0,0,72,336,0,72,368
35,47,348,36,0,0,0,0,0,0,0,0,0,0,80,312,0,88,348
36,49,328,56,0,0,0,0,0,0,0,0,0,0,96,312,0,96,368
37,51,328,56,0,0,0,0,0,0,0,0,0,0,96,296,0,96,352
38,52,328,56,0,0,0,0,0,0,0,0,0,0,120,288,0,120,344
39,54,328,56,0,0,0,0,0,0,0,0,0,0,120,288,0,120,344
40,55,328,56,0,0,0,0,0,0,0,0,0,0,128,264,0,136,320
41,57,308,76,0,0,0,0,0,0,0,0,0,0,144,264,0,144,340
42,59,288,96,0,0,0,0,0,0,0,0,0,0,144,264,0,144,360
43,60,280,104,0,0,0,0,0,0,0,0,0,0,144,240,0,144,344
44,62,280,104,0,0,92,0,0,0,0,0,0,0,144,240,0,144,344
45,64,280,104,0,0,128,0,0,0,0,0,0,0,144,240,0,144,344
46,65,280,104,0,16,128,0,0,0,0,0,0,0,144,240,0,144,344
47,67,256,140,0,16,128,0,0,0,0,0,0,0,144,240,0,144,380
48,69,256,136,0,16,124,4,0,0,0,0,0,0,144,240,0,152,380
49,70,256,132,0,16,120,8,0,0,0,0,0,0,152,240,0,152,380
50,72,256,128,0,16,116,12,0,0,0,0,0,0,160,232,0,168,372
51,74,256,128,0,16,112,16,0,0,0,0,0,0,176,232,0,176,376
52,76,256,128,0,16,104,24,0,0,0,0,0,0,184,216,0,184,368
53,77,256,128,0,16,104,24,0,0,0,0,0,0,200,208,0,200,360
54,79,256,128,0,16,80,48,0,0,0,0,0,0,200,200,0,208,376
55,81,256,128,0,16,80,48,0,0,0,0,0,0,208,184,0,208,360
56,83,256,128,0,16,80,48,0,0,0,0,0,0,208,176,0,208,352
57,84,256,128,0,16,80,48,0,0,0,0,0,0,208,176,0,208,352
58,86,256,128,0,16,60,68,0,0,0,0,0,0,208,176,0,208,372
59,88,256,128,0,16,48,80,0,0,0,0,0,0,208,176,0,208,384
60,89,256,128,0,16,48,80,0,0,0,0,0,0,208,176,0,208,384
61,91,256,128,0,16,48,80,0,0,2,0,0,0,208,176,0,208,384
62,93,256,128,0,16,48,80,0,0,2,0,0,0,208,176,0,208,384
63,95,256,128,0,16,48,80,0,0,2,0,0,0,208,176,0,208,384
64,97,256,128,0,16,52,80,0,4,4,0,0,0,208,176,0,208,384
65,98,256,128,0,16,52,76,0,4,4,0,0,0,208,176,0,208,380
66,100,256,128,0,16,52,76,0,4,2,2,0,0,208,176,0,208,382
67,102,256,128,0,16,52,76,0,4,2,4,0,0,208,176,0,208,384
68,104,256,128,0,16,52,76,0,4,2,4,0,0,208,176,0,208,384
69,105,256,128,0,16,52,76,0,8,2,4,0,0,208,176,0,208,384
70,107,256,128,0,16,56,76,0,8,4,4,0,0,208,176,0,208,384
71,109,256,128,0,16,56,72,0,8,4,4,0,0,208,176,0,208,380
72,111,256,128,0,16,56,72,0,8,2,8,0,0,208,176,0,208,384
73,112,256,128,0,16,56,72,0,8,2,8,0,0,208,176,0,208,384
74,114,256,128,0,16,56,72,0,8,2,8,0,0,208,176,0,208,384
75,116,256,128,0,16,60,72,0,12,4,8,0,0,208,176,0,208,384
76,118,256,128,0,16,60,72,0,12,4,8,0,0,208,176,0,208,384
77,120,256,128,0,16,60,68,0,12,2,10,0,0,208,176,0,208,382
78,122,256,128,0,16,60,68,0,12,2,12,0,0,208,176,0,208,384
79,124,352,128,0,16,60,68,0,12,2,12,0,0,208,176,0,208,384
80,126,412,128,0,16,60,68,0,12,2,12,0,0,208,176,0,208,384
81,128,480,128,0,16,60,68,0,12,2,12,0,0,208,176,0,208,384
82,129,544,128,0,16,60,64,0,12,2,12,0,0,208,176,0,208,380
83,131,608,128,0,16,60,64,0,12,0,14,0,0,208,176,0,208,382
84,134,640,128,0,16,64,64,0,16,4,14,0,0,208,176,0,208,382
85,136,640,128,0,16,64,64,0,16,4,14,0,0,208,176,0,208,382
86,138,640,128,0,16,64,64,0,16,4,16,0,0,208,176,0,216,384
87,140,640,128,0,16,64,64,0,16,4,16,0,0,216,176,0,216,384
88,142,640,128,0,16,64,64,0,16,6,16,0,0,216,168,0,216,376
89,144,640,128,0,16,64,64,0,16,2,20,0,0,216,168,0,216,380
90,146,640,128,0,16,68,64,0,20,4,20,0,0,216,168,0,216,380
91,148,640,128,0,16,68,64,0,20,4,20,0,0,216,168,0,216,380
92,150,640,128,0,16,68,60,0,20,2,22,0,0,216,168,0,216,378
93,152,640,128,0,16,136,60,0,20,2,24,0,0,216,168,0,216,380
94,154,640,128,0,16,192,64,0,20,2,24,0,0,216,168,0,216,384
95,157,640,128,0,16,192,64,0,20,4,24,0,0,216,168,0,216,384
96,159,640,128,0,16,192,64,0,20,4,24,0,0,216,168,0,216,384
97,161,640,128,0,16,192,64,0,20,4,24,0,0,216,168,0,216,384
98,163,640,128,0,16,192,64,0,20,6,20,4,0,216,168,0,216,380
99,165,640,128,0,16,192,64,0,20,2,24,4,0,216,168,0,216,384
100,167,640,128,0,16,192,64,0,20,4,24,4,0,216,168,0,216,384
101,169,640,128,0,16,192,64,0,20,4,24,4,0,216,168,0,216,384
