,timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted,all_running
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,80,0,0,0,0,0,0,0,0,0,0,0,0
2,3,124,0,0,0,0,0,0,0,0,0,0,0,0
3,4,164,4,0,0,0,0,0,0,0,0,0,0,4
4,6,200,8,0,0,0,0,0,0,0,0,0,0,8
5,7,236,20,0,0,0,0,0,0,0,0,0,0,20
6,8,256,40,0,0,0,0,0,0,0,0,0,0,40
7,10,284,56,0,0,0,0,0,0,0,0,0,0,56
8,11,316,68,0,0,0,0,0,0,0,0,0,0,68
9,13,296,88,0,0,0,0,0,0,0,0,0,0,88
10,14,272,112,0,0,0,0,0,0,0,0,0,0,112
11,16,232,152,0,0,0,0,0,0,0,0,0,0,152
12,17,196,188,0,0,0,0,0,0,0,0,0,0,188
13,19,148,236,0,0,0,0,0,0,0,0,0,0,236
14,20,104,280,0,0,0,0,0,0,0,0,0,0,280
15,22,56,328,0,0,0,0,0,0,0,0,0,0,328
16,23,20,364,0,0,0,0,0,0,0,0,0,0,364
17,25,0,384,0,0,0,0,0,0,0,0,0,0,384
18,27,0,384,0,0,0,0,0,0,0,0,0,0,384
19,28,0,384,0,0,0,0,0,0,0,0,0,0,384
20,30,0,384,0,0,0,0,0,0,0,0,0,0,384
21,31,0,384,0,0,44,0,0,0,0,0,0,0,384
22,33,0,384,0,0,108,0,0,0,0,0,0,0,384
23,34,0,384,0,0,128,0,0,0,0,0,0,0,384
24,36,0,384,0,0,128,0,0,0,0,0,0,0,384
25,38,0,384,0,0,128,0,0,0,0,0,0,0,384
26,39,0,384,0,0,128,0,0,0,0,0,0,0,384
27,41,0,384,0,0,128,0,0,0,0,0,0,0,384
28,43,0,384,0,0,128,0,0,0,0,0,0,0,384
29,44,0,384,0,0,128,0,0,0,0,0,0,0,384
30,46,0,384,0,0,128,0,0,0,0,0,0,0,384
31,48,0,384,0,0,128,0,0,0,0,0,0,0,384
32,49,0,384,0,0,128,0,0,0,0,0,0,0,384
33,51,0,384,0,0,128,0,0,0,0,0,0,0,384
34,53,0,384,0,0,128,0,0,0,0,0,0,0,384
35,54,0,384,0,0,128,0,0,0,0,0,0,0,384
36,56,0,384,0,0,128,0,0,0,0,0,0,0,384
37,58,0,384,0,0,128,0,0,0,0,0,0,0,384
38,59,0,384,0,0,128,0,0,0,0,0,0,0,384
39,61,0,384,0,0,128,0,0,0,0,0,0,0,384
40,63,0,384,0,0,128,0,0,0,2,0,0,0,384
41,64,0,384,0,0,128,0,0,0,2,0,0,0,384
42,66,0,384,0,0,128,0,0,0,2,0,0,0,384
43,68,0,384,0,0,128,0,0,0,4,0,0,0,384
44,69,0,384,0,0,128,0,0,0,4,0,0,0,384
45,71,0,384,0,0,128,0,0,0,4,0,0,0,384
46,73,0,384,0,0,128,0,0,0,6,0,0,0,384
47,74,0,384,0,0,128,0,0,0,6,0,0,0,384
48,76,0,384,0,0,128,0,0,0,6,0,0,0,384
49,77,0,384,0,0,128,0,0,0,8,0,0,0,384
50,79,0,384,0,0,128,0,0,0,8,0,0,0,384
51,81,0,384,0,0,128,0,0,0,8,0,0,0,384
52,82,0,384,0,0,128,0,0,0,10,0,0,0,384
53,84,0,384,0,0,128,0,0,0,10,0,0,0,384
54,86,0,384,0,0,128,0,0,0,10,0,0,0,384
55,87,0,384,0,0,128,0,0,0,12,0,0,0,384
56,89,0,384,0,0,128,0,0,0,12,0,0,0,384
57,91,0,384,0,0,128,0,0,0,12,0,0,0,384
58,92,0,384,0,0,128,0,0,0,14,0,0,0,384
59,94,96,384,0,0,128,0,0,0,14,0,0,0,384
60,96,152,384,0,0,128,0,0,0,14,0,0,0,384
61,98,216,384,0,0,128,0,0,0,14,0,0,0,384
62,100,280,384,0,0,128,0,0,0,14,0,0,0,384
63,102,344,384,0,0,128,0,0,0,14,0,0,0,384
64,104,384,384,0,0,128,0,0,0,18,0,0,0,384
65,106,384,384,0,0,128,0,0,0,18,0,0,0,384
66,108,384,384,0,0,128,0,0,0,20,0,0,0,384
67,110,384,384,0,0,128,0,0,0,20,0,0,0,384
68,112,384,384,0,0,128,0,0,0,22,0,0,0,384
69,114,384,384,0,0,128,0,0,0,22,0,0,0,384
70,116,384,384,0,0,128,0,0,0,22,0,0,0,384
71,118,384,384,0,0,128,0,0,0,24,0,0,0,384
72,120,384,384,0,0,128,0,0,0,24,0,0,0,384
73,122,384,384,0,0,128,0,0,0,26,0,0,0,384
