,timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted,backfill_pending,backfill_running,backfill_completed,backfill_preempted,all_running
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0
2,3,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0
3,4,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0
4,5,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0
5,6,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0
6,8,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0
7,9,0,0,0,0,0,0,0,0,0,0,0,0,360,24,0,0,24
8,10,0,0,0,0,0,0,0,0,0,0,0,0,296,88,0,0,88
9,12,0,0,0,0,0,0,0,0,0,0,0,0,240,144,0,0,144
10,13,0,0,0,0,0,0,0,0,0,0,0,0,160,224,0,0,224
11,14,0,0,0,0,0,0,0,0,0,0,0,0,88,296,0,0,296
12,16,0,0,0,0,0,0,0,0,0,0,0,0,32,352,0,0,352
13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
22,29,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
24,32,84,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
25,33,132,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
26,35,184,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
27,36,232,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
28,38,288,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
29,39,328,4,0,0,0,0,0,0,0,0,0,0,0,360,0,0,364
30,41,364,20,0,0,0,0,0,0,0,0,0,0,8,360,0,0,380
31,43,360,24,0,0,0,0,0,0,0,0,0,0,48,344,0,48,368
32,44,352,32,0,0,0,0,0,0,0,0,0,0,72,336,0,72,368
33,46,352,32,0,0,0,0,0,0,0,0,0,0,72,336,0,72,368
34,48,352,32,0,0,0,0,0,0,0,0,0,0,88,312,0,96,344
35,49,324,60,0,0,0,0,0,0,0,0,0,0,96,312,0,96,372
36,51,320,64,0,0,0,0,0,0,0,0,0,0,96,296,0,96,360
37,53,320,64,0,0,0,0,0,0,0,0,0,0,120,288,0,120,352
38,54,320,64,0,0,0,0,0,0,0,0,0,0,120,288,0,120,352
39,56,320,64,0,0,0,0,0,0,0,0,0,0,128,264,0,136,328
40,57,284,100,0,0,0,0,0,0,0,0,0,0,144,264,0,144,364
41,59,280,104,0,0,0,0,0,0,0,0,0,0,144,248,0,144,352
42,61,280,104,0,0,12,0,0,0,0,0,0,0,144,240,0,144,344
43,62,280,104,0,0,104,0,0,0,0,0,0,0,144,240,0,144,344
44,64,280,104,0,0,128,0,0,0,0,0,0,0,144,240,0,144,344
45,66,288,104,0,16,128,0,0,0,0,0,0,0,144,240,0,144,344
46,68,256,136,0,16,120,8,0,0,0,0,0,0,152,240,0,152,384
47,70,256,136,0,16,120,8,0,0,0,0,0,0,152,240,0,152,384
48,71,256,132,0,16,112,16,0,0,0,0,0,0,176,232,0,176,380
49,73,256,128,0,16,108,20,0,0,0,0,0,0,176,232,0,176,380
50,75,256,128,0,16,104,24,0,0,0,0,0,0,192,208,0,200,360
51,77,256,128,0,16,104,24,0,0,0,0,0,0,200,208,0,200,360
52,78,256,128,0,16,88,40,0,0,0,0,0,0,200,192,0,200,360
53,80,256,128,0,16,80,48,0,0,0,0,0,0,208,184,0,208,360
54,82,256,128,0,16,80,48,0,0,0,0,0,0,208,184,0,208,360
55,84,256,128,0,16,80,48,0,0,0,0,0,0,208,176,0,208,352
56,85,256,128,0,16,80,48,0,0,0,0,0,0,208,176,0,208,352
57,87,256,128,0,16,48,80,0,0,0,0,0,0,208,176,0,208,384
58,89,256,128,0,16,48,80,0,0,0,0,0,0,208,176,0,208,384
59,91,256,128,0,16,48,80,0,0,0,0,0,0,208,176,0,208,384
60,93,256,128,0,16,48,80,0,0,2,0,0,0,208,176,0,208,384
61,94,256,128,0,16,48,80,0,0,2,0,0,0,208,176,0,208,384
62,96,256,128,0,16,52,80,0,4,4,0,0,0,208,176,0,208,384
63,98,256,128,0,16,52,80,0,4,4,0,0,0,208,176,0,208,384
64,100,256,128,0,16,52,76,0,4,2,2,0,0,208,176,0,208,382
65,101,256,128,0,16,52,76,0,4,2,4,0,0,208,176,0,208,384
66,103,256,128,0,16,52,76,0,4,2,4,0,0,208,176,0,208,384
67,105,256,128,0,16,52,76,0,4,2,4,0,0,208,176,0,208,384
68,107,256,128,0,16,56,76,0,8,4,4,0,0,208,176,0,208,384
69,109,256,128,0,16,56,76,0,8,4,4,0,0,208,176,0,208,384
70,110,256,128,0,16,56,72,0,8,2,6,0,0,208,176,0,208,382
71,112,256,128,0,16,56,72,0,8,2,8,0,0,208,176,0,208,384
72,114,256,128,0,16,56,72,0,8,2,8,0,0,208,176,0,208,384
73,116,256,128,0,16,56,72,0,12,2,8,0,0,208,176,0,208,384
74,118,256,128,0,16,60,72,0,12,4,8,0,0,208,176,0,208,384
75,119,256,128,0,16,60,68,0,12,4,8,0,0,208,176,0,208,380
76,121,256,128,0,16,60,68,0,12,2,12,0,0,208,176,0,208,384
77,123,320,128,0,16,60,68,0,12,2,12,0,0,208,176,0,208,384
78,125,380,128,0,16,60,68,0,12,2,12,0,0,208,176,0,208,384
79,127,444,128,0,16,60,68,0,12,2,12,0,0,208,176,0,208,384
80,129,508,128,0,16,60,64,0,12,2,12,0,0,208,176,0,208,380
81,131,580,128,0,16,60,64,0,12,0,14,0,0,208,176,0,208,382
82,133,640,128,0,16,60,64,0,16,0,14,0,0,208,176,0,208,382
83,135,640,128,0,16,64,64,0,16,4,14,0,0,208,176,0,208,382
84,137,640,128,0,16,64,64,0,16,4,16,0,0,208,176,0,208,384
85,139,640,128,0,16,64,64,0,16,4,16,0,0,216,176,0,216,384
86,142,640,128,0,16,64,64,0,16,6,16,0,0,216,168,0,216,376
87,144,640,128,0,16,64,64,0,16,2,20,0,0,216,168,0,216,380
88,146,640,128,0,16,64,64,0,20,2,20,0,0,216,168,0,216,380
89,148,640,128,0,16,64,64,0,20,4,20,0,0,216,168,0,216,380
90,150,640,128,0,16,64,64,0,20,2,22,0,0,216,168,0,216,382
91,152,640,128,0,16,116,64,0,20,2,24,0,0,216,168,0,216,384
92,154,640,128,0,16,188,64,0,20,2,24,0,0,216,168,0,216,384
93,157,640,128,0,16,192,64,0,20,4,24,0,0,216,168,0,216,384
94,159,640,128,0,16,192,64,0,20,4,24,0,0,216,168,0,216,384
95,161,640,128,0,16,192,64,0,20,4,24,0,0,216,168,0,216,384
96,163,640,128,0,16,192,64,0,20,6,20,4,0,216,168,0,216,380
97,165,640,128,0,16,192,64,0,20,2,24,4,0,216,168,0,216,384
98,168,640,128,0,16,192,64,0,20,4,24,4,0,216,168,0,216,384
99,170,640,128,0,16,192,64,0,20,4,24,4,0,216,168,0,216,384
100,172,640,128,0,16,192,64,0,20,6,24,4,0,216,168,0,216,384
101,174,640,128,0,16,192,64,0,20,4,22,8,0,216,168,0,216,382
102,177,640,128,0,16,192,64,0,20,2,24,8,0,216,168,0,216,384
103,179,640,128,0,16,192,64,0,20,4,24,8,0,216,168,0,216,384
104,181,640,128,0,16,192,64,0,20,4,24,8,0,216,168,0,216,384
105,183,640,128,0,16,192,64,0,20,52,20,12,0,216,168,0,216,380
106,186,640,128,0,16,192,64,0,20,86,22,12,0,216,168,0,216,382
107,188,640,128,0,16,192,64,0,20,126,24,12,0,216,168,0,216,384
108,191,640,128,0,16,192,56,8,20,168,24,12,0,216,168,0,216,376
109,193,640,128,0,16,192,56,8,20,192,26,14,0,216,168,0,216,378
110,196,640,128,0,16,192,44,20,20,192,28,14,0,216,168,0,216,368
111,199,640,128,0,16,188,44,24,20,194,28,14,0,216,168,0,216,368
112,201,640,128,0,16,188,28,40,20,190,30,16,0,216,168,0,216,354
113,204,640,128,0,16,180,28,48,20,192,30,16,0,216,168,0,216,354
114,206,640,128,0,16,152,56,48,20,192,26,20,0,216,168,0,216,378
115,209,640,128,0,16,152,44,60,20,188,32,20,0,216,168,0,216,372
116,211,640,128,0,16,152,40,64,20,188,30,22,0,216,168,0,216,366
117,214,640,128,0,16,152,40,64,20,190,28,24,0,216,168,0,216,364
118,217,640,128,0,16,136,56,64,20,190,28,24,0,216,168,0,216,380
119,219,640,128,0,16,136,56,64,20,186,32,24,0,216,168,0,216,384
120,222,640,128,0,16,136,56,64,20,186,32,24,0,216,168,0,216,384
121,225,640,104,24,16,136,56,64,20,186,32,24,0,216,168,0,216,360
122,227,640,96,32,16,140,60,64,20,186,28,28,4,216,168,0,216,352
123,230,640,96,32,16,136,56,64,20,182,32,28,4,216,168,0,216,352
124,233,640,64,64,16,140,60,64,20,186,32,28,8,216,168,0,216,324
125,235,624,80,64,16,128,68,64,20,186,32,28,12,216,168,0,216,348
126,238,608,96,64,16,124,68,64,20,186,28,28,12,216,168,0,216,360
127,241,608,64,96,16,124,68,64,20,182,30,30,12,216,168,0,216,330
128,243,608,56,104,16,120,72,64,20,176,36,32,12,216,168,0,216,332
129,246,584,80,104,16,120,72,64,20,174,38,32,12,216,168,0,216,358
130,249,580,84,104,16,112,80,64,20,172,36,34,12,216,168,0,216,368
131,251,572,68,128,16,116,80,64,20,172,38,36,12,216,168,0,216,354
132,254,572,68,128,16,112,80,64,20,172,32,40,12,216,168,0,216,348
133,257,564,76,128,16,108,84,64,20,172,32,40,12,216,168,0,216,360
134,260,556,84,128,16,112,84,64,20,164,36,42,12,216,168,0,216,372
135,262,552,88,128,16,112,80,64,20,160,38,44,12,216,168,0,216,374
136,265,552,88,128,16,112,80,64,20,164,36,46,12,216,168,0,216,372
137,268,548,92,128,16,112,80,64,20,164,32,46,12,216,168,0,216,372
138,270,548,92,128,16,112,80,64,20,156,34,52,12,216,168,0,216,374
139,273,548,92,128,16,112,80,64,20,154,36,52,12,216,168,0,216,376
140,276,544,96,128,16,112,80,64,20,154,36,52,12,216,168,0,216,380
141,279,544,96,128,16,112,80,64,20,150,40,52,12,216,168,0,216,384
142,281,544,96,128,16,112,80,64,20,150,36,56,12,216,168,0,216,380
143,284,544,96,128,16,112,80,64,20,150,36,56,12,216,168,0,216,380
144,287,544,96,128,16,112,80,64,20,150,36,56,12,216,168,0,216,380
145,290,544,96,128,16,112,80,64,20,146,40,56,12,216,168,0,216,384
146,292,544,96,128,16,112,80,64,20,146,40,56,12,216,168,0,216,384
147,295,544,96,128,16,112,80,64,20,146,40,56,12,216,168,0,216,384
148,298,544,96,128,16,112,80,64,20,146,40,56,12,216,168,0,216,384
149,301,544,96,128,16,112,80,64,20,146,34,62,12,216,168,0,216,378
150,303,544,96,128,16,112,80,64,20,144,32,66,12,216,168,0,216,376
151,306,544,96,128,16,112,80,64,20,144,32,66,12,216,168,0,216,376
152,309,544,96,128,16,112,80,64,20,144,30,68,12,216,168,0,216,374
153,312,544,96,128,16,112,80,64,20,144,28,70,12,216,168,0,216,372
154,314,544,96,128,16,112,80,64,20,132,40,70,12,216,168,0,216,384
155,317,544,96,128,16,112,80,64,20,132,40,70,12,216,168,0,216,384
156,320,544,96,128,16,112,80,64,20,132,40,70,12,216,168,0,216,384
157,323,544,96,128,16,112,80,64,20,132,32,78,12,216,168,0,216,376
158,325,544,96,128,16,112,80,64,20,124,40,78,12,216,168,0,216,384
159,328,544,96,128,16,112,52,92,20,124,40,78,12,216,168,0,216,356
160,331,544,96,128,16,112,52,92,20,124,34,84,12,216,168,0,216,350
161,334,544,96,128,16,84,80,92,20,122,34,86,12,216,168,0,216,378
162,337,544,96,128,16,84,80,92,20,116,38,88,12,216,168,0,216,382
163,339,544,96,128,16,84,64,108,20,116,38,88,12,216,168,0,216,366
164,342,544,96,128,16,84,64,108,20,116,34,92,12,216,168,0,216,362
165,345,544,96,128,16,68,80,108,20,110,40,92,12,216,168,0,216,384
166,348,544,96,128,16,68,76,112,20,110,40,92,12,216,168,0,216,380
167,351,544,96,128,16,68,76,112,20,110,36,96,12,216,168,0,216,376
168,353,544,96,128,16,64,80,112,20,110,36,96,12,216,168,0,216,380
169,356,544,96,128,16,64,68,124,20,106,40,96,12,216,168,0,216,372
170,359,544,96,128,16,64,64,128,20,106,40,96,12,216,168,0,216,368
171,362,544,96,128,16,64,64,128,20,106,40,96,12,216,168,0,216,368
172,365,544,96,128,16,48,80,128,20,106,38,98,12,216,168,0,216,382
173,367,544,96,128,16,48,68,140,20,106,38,98,12,216,168,0,216,370
174,370,544,96,128,16,52,68,140,20,106,38,98,12,216,40,128,216,242
175,373,544,96,128,16,52,68,140,20,106,38,98,12,216,16,152,216,218
176,376,544,96,128,16,52,68,140,20,106,38,98,12,216,0,168,216,202
177,379,544,96,128,16,52,68,140,20,106,38,98,12,216,0,168,216,202
178,382,536,104,128,16,40,76,140,20,100,44,98,12,216,0,168,216,224
179,384,516,124,128,16,32,84,140,20,88,48,106,12,216,0,168,216,256
180,387,484,156,128,16,20,96,140,20,72,60,110,12,216,0,168,216,312
181,390,476,164,128,16,0,116,140,20,60,68,114,12,216,0,168,216,348
182,393,464,176,128,16,0,116,140,20,48,76,118,12,216,0,168,216,368
183,396,460,180,128,16,0,116,140,20,38,84,120,12,216,0,168,216,380
184,399,460,180,128,16,0,116,140,20,38,78,126,12,216,0,168,216,374
185,402,460,180,128,16,0,116,140,20,38,78,126,12,216,0,168,216,374
186,405,460,180,128,16,0,116,140,20,28,88,126,12,216,0,168,216,384
187,408,460,180,128,16,0,116,140,20,28,82,132,12,216,0,168,216,378
188,411,460,180,128,16,0,116,140,20,28,82,132,12,216,0,168,216,378
189,414,460,180,128,16,0,116,140,20,22,88,132,12,216,0,168,216,384
190,417,460,180,128,16,0,116,140,20,22,84,136,12,216,0,168,216,380
191,420,460,148,160,16,0,116,140,20,22,84,136,12,216,0,168,216,348
192,423,440,168,160,16,0,116,140,20,22,84,136,12,216,0,168,216,368
193,426,428,180,160,16,0,116,140,20,18,88,136,12,216,0,168,216,384
194,428,428,144,196,16,0,116,140,20,18,88,136,12,216,0,168,216,348
195,432,428,144,196,16,0,116,140,20,18,88,136,12,216,0,168,216,348
196,435,392,180,196,16,0,116,140,20,18,88,136,12,216,0,168,216,384
197,437,392,180,196,16,0,116,140,20,18,88,136,12,216,0,168,216,384
198,440,392,160,216,16,0,116,140,20,18,52,172,12,216,0,168,216,328
199,443,392,160,216,16,0,116,140,20,18,42,182,12,216,0,168,216,318
200,447,372,180,216,16,0,116,140,20,10,50,182,12,216,0,168,216,346
201,449,352,200,216,16,0,116,140,20,0,58,184,12,216,0,168,216,374
202,452,348,200,220,16,0,116,140,20,0,56,186,12,216,0,168,216,372
203,455,340,208,220,16,0,96,160,20,0,52,190,12,216,0,168,216,356
204,459,340,204,224,16,0,88,168,20,0,38,204,12,216,0,168,216,330
205,462,340,204,224,16,0,88,168,20,0,38,204,12,216,0,168,216,330
206,465,320,224,224,16,0,80,176,20,0,38,204,12,216,0,168,216,342
207,468,288,256,224,16,0,72,184,20,0,28,214,12,216,0,168,216,356
208,471,288,256,224,16,0,72,184,20,0,28,214,12,216,0,168,216,356
209,474,276,268,224,16,0,72,184,20,0,28,214,12,216,0,168,216,368
210,477,264,280,224,16,0,68,188,20,0,22,220,12,216,0,168,216,370
211,480,264,280,224,16,0,68,188,20,0,22,220,12,216,0,168,216,370
212,483,252,292,224,16,0,68,188,20,0,22,220,12,216,0,168,216,382
213,486,252,292,224,16,0,52,204,20,0,18,224,12,216,0,168,216,362
214,489,252,292,224,16,0,52,204,20,0,18,224,12,216,0,168,216,362
215,492,244,300,224,16,0,52,204,20,0,18,224,12,216,0,168,216,370
