,timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted,backfill_pending,backfill_running,backfill_completed,backfill_preempted,all_running
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0
2,3,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0
3,4,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0
4,5,0,0,0,0,0,0,0,0,0,0,0,0,360,24,0,0,24
5,7,0,0,0,0,0,0,0,0,0,0,0,0,328,56,0,0,56
6,8,0,0,0,0,0,0,0,0,0,0,0,0,264,120,0,0,120
7,9,0,0,0,0,0,0,0,0,0,0,0,0,248,136,0,0,136
8,11,0,0,0,0,0,0,0,0,0,0,0,0,208,176,0,0,176
9,12,0,0,0,0,0,0,0,0,0,0,0,0,136,248,0,0,248
10,13,0,0,0,0,0,0,0,0,0,0,0,0,72,312,0,0,312
11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
20,27,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
23,31,64,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
24,33,108,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
25,34,160,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
26,36,208,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
27,37,264,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,384
28,39,316,0,0,0,0,0,0,0,0,0,0,0,8,384,0,0,384
29,41,340,0,0,0,0,0,0,0,0,0,0,0,32,384,0,24,384
30,42,376,0,0,0,0,0,0,0,0,0,0,0,48,384,0,48,384
31,44,384,0,0,0,0,0,0,0,0,0,0,0,104,384,0,88,384
32,46,384,0,0,0,0,0,0,0,0,0,0,0,168,384,0,152,384
33,47,384,0,0,0,0,0,0,0,0,0,0,0,168,384,0,168,384
34,49,384,0,0,0,0,0,0,0,0,0,0,0,168,384,0,168,384
35,51,384,0,0,0,0,0,0,0,0,0,0,0,168,384,0,176,384
36,53,384,0,0,0,0,0,0,0,0,0,0,0,176,384,0,176,384
37,54,384,0,0,0,0,0,0,0,0,0,0,0,176,384,0,176,384
38,56,384,0,0,0,0,0,0,0,0,0,0,0,176,384,0,176,384
39,58,384,0,0,0,0,0,0,0,0,0,0,0,176,384,0,176,384
40,60,384,0,0,0,0,0,0,0,0,0,0,0,176,384,0,176,384
41,61,384,0,0,0,52,0,0,0,0,0,0,0,176,384,0,176,384
42,63,384,0,0,0,108,0,0,0,0,0,0,0,176,296,0,176,296
43,65,384,0,0,0,128,0,0,0,0,0,0,0,200,264,0,200,264
44,67,384,0,0,0,128,0,0,0,0,0,0,0,224,240,0,224,240
45,68,384,0,0,0,128,0,0,0,0,0,0,0,232,224,0,240,224
46,70,384,0,0,0,128,0,0,0,0,0,0,0,240,224,0,240,224
47,72,384,0,0,0,128,0,0,0,0,0,0,0,264,216,0,272,216
48,74,384,0,0,0,128,0,0,0,0,0,0,0,280,216,0,280,216
49,75,380,4,0,0,128,0,0,0,0,0,0,0,280,216,0,280,220
50,77,372,12,0,0,128,0,0,0,0,0,0,0,280,216,0,280,228
51,79,372,12,0,0,128,0,0,0,0,0,0,0,296,216,0,296,228
52,81,372,12,0,0,128,0,0,0,0,0,0,0,312,216,0,312,228
53,82,372,12,0,0,128,0,0,0,0,0,0,0,312,208,0,312,220
