timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted,backfill_pending,backfill_running,backfill_completed,backfill_preempted
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,376,8,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,336,48,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,264,120,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,216,168,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,152,232,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,72,312,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,16,368,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
31,60,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
33,108,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
34,164,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
36,216,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
38,268,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
39,320,0,0,0,0,0,0,0,0,0,0,0,8,384,0,0
41,348,0,0,0,0,0,0,0,0,0,0,0,40,384,0,24
43,384,0,0,0,0,0,0,0,0,0,0,0,48,384,0,48
44,384,0,0,0,0,0,0,0,0,0,0,0,120,384,0,104
46,384,0,0,0,0,0,0,0,0,0,0,0,168,384,0,168
48,384,0,0,0,0,0,0,0,0,0,0,0,176,384,0,176
49,384,0,0,0,0,0,0,0,0,0,0,0,176,384,0,176
51,384,0,0,0,0,0,0,0,0,0,0,0,176,384,0,176
53,384,0,0,0,0,0,0,0,0,0,0,0,176,384,0,176
55,384,0,0,0,0,0,0,0,0,0,0,0,176,384,0,176
56,384,0,0,0,0,0,0,0,0,0,0,0,176,384,0,176
58,384,0,0,0,0,0,0,0,0,0,0,0,176,384,0,176
60,384,0,0,0,0,0,0,0,0,0,0,0,176,384,0,176
61,384,0,0,0,60,0,0,0,0,0,0,0,176,384,0,176
63,384,0,0,0,120,0,0,0,0,0,0,0,176,296,0,176
65,384,0,0,0,128,0,0,0,0,0,0,0,192,256,0,200
67,384,0,0,0,128,0,0,0,0,0,0,0,232,240,0,240
69,384,0,0,0,128,0,0,0,0,0,0,0,248,232,0,248
70,384,0,0,0,128,0,0,0,0,0,0,0,248,216,0,248
72,384,0,0,0,128,0,0,0,0,0,0,0,248,216,0,248
74,384,0,0,0,128,0,0,0,0,0,0,0,264,208,0,264
76,376,8,0,0,128,0,0,0,0,0,0,0,280,208,0,280
77,376,8,0,0,128,0,0,0,0,0,0,0,288,208,0,296
79,376,8,0,0,128,0,0,0,0,0,0,0,312,208,0,312
81,376,8,0,0,128,0,0,0,0,0,0,0,312,208,0,312
83,376,8,0,0,128,0,0,0,0,0,0,0,320,208,0,328
85,376,8,0,0,128,0,0,0,0,0,0,0,344,208,0,344
86,376,8,0,0,128,0,0,0,0,0,0,0,344,208,0,344
88,376,8,0,0,128,0,0,0,0,0,0,0,344,208,0,344
90,376,8,0,0,128,0,0,0,0,0,0,0,344,208,0,344
92,376,8,0,0,128,0,0,0,2,0,0,0,344,208,0,344
94,376,8,0,0,128,0,0,0,2,0,0,0,344,200,0,344
95,376,8,0,0,128,0,0,0,2,0,0,0,344,192,0,344
97,376,8,0,0,128,0,0,0,4,0,0,0,344,144,0,344
99,376,8,0,0,128,0,0,0,4,0,0,0,344,136,0,344
101,376,8,0,0,128,0,0,0,4,0,0,0,344,136,0,344
102,376,8,0,0,128,0,0,0,6,0,0,0,344,136,0,344
104,376,8,0,0,128,0,0,0,6,0,0,0,344,104,0,344
106,376,8,0,0,128,0,0,0,6,0,0,0,344,104,0,344
108,376,8,0,0,128,0,0,0,8,0,0,0,344,96,0,344
110,368,16,0,0,128,0,0,0,8,0,0,0,344,72,0,344
111,364,20,0,0,128,0,0,0,10,0,0,0,344,72,0,344
113,352,32,0,0,128,0,0,0,10,0,0,0,344,64,0,352
115,344,40,0,0,120,8,0,0,10,0,0,0,376,56,0,368
117,332,52,0,0,116,12,0,0,12,0,0,0,384,48,0,368
118,328,56,0,0,92,36,0,0,12,0,0,0,368,64,0,368
120,324,60,0,0,72,56,0,0,10,2,0,0,368,64,0,368
122,308,76,0,0,68,60,0,0,6,8,0,0,368,56,0,376
124,368,88,0,0,60,68,0,0,6,8,0,0,384,56,0,384
126,416,104,0,0,60,68,0,0,4,10,0,0,384,56,0,384
128,476,112,0,0,56,72,0,0,2,12,0,0,384,56,0,384
130,528,128,0,0,56,72,0,0,2,12,0,0,384,56,0,384
132,596,132,0,0,52,76,0,0,2,12,0,0,376,64,0,384
135,616,152,0,0,52,76,0,0,4,12,0,0,376,64,0,384
137,616,156,0,4,52,76,0,0,6,12,0,0,400,64,0,384
139,616,156,0,4,52,76,0,0,4,16,0,0,400,64,0,384
141,612,160,0,4,52,76,0,0,2,18,0,0,400,64,0,384
144,596,176,0,4,52,76,0,0,2,20,0,0,392,64,0,384
146,592,180,0,4,40,88,0,0,2,20,0,0,384,56,0,384
148,592,180,0,4,28,100,0,0,2,22,0,0,384,48,0,384
150,592,180,0,4,28,100,0,0,0,24,0,0,384,40,0,384
153,592,180,0,4,92,100,0,0,2,24,0,0,384,40,0,384
155,592,180,0,4,160,100,0,4,0,26,0,0,384,24,0,384
158,592,180,0,4,160,100,0,4,2,26,0,0,384,24,0,384
160,592,180,0,4,148,112,0,4,0,28,0,0,384,24,0,384
163,592,180,0,4,144,116,0,4,2,28,0,0,384,32,0,384
165,592,180,0,4,144,116,0,4,2,28,0,0,384,32,0,384
168,592,176,0,4,148,116,0,8,4,28,0,0,384,24,0,384
170,592,176,0,4,144,120,0,8,4,28,0,0,384,8,0,384
173,576,192,0,4,148,120,0,12,6,28,0,0,384,8,0,384
175,576,192,0,4,144,124,0,12,6,28,0,0,384,8,0,384
178,576,192,0,4,144,128,0,16,8,20,8,0,384,8,0,384
180,572,196,0,4,144,128,0,16,8,20,8,0,384,8,0,384
183,572,196,0,4,140,132,0,16,36,18,12,0,384,16,0,384
185,572,196,0,4,140,128,0,16,72,20,12,0,384,16,0,384
188,572,196,0,4,140,128,0,16,116,22,12,0,384,16,0,384
191,572,196,0,4,140,128,0,16,158,22,12,0,384,16,0,384
194,576,196,0,8,144,128,0,16,196,22,12,0,384,8,0,384
197,576,196,0,8,144,128,0,16,192,28,14,0,384,8,0,384
199,576,196,0,8,144,124,0,16,194,28,14,0,384,8,0,384
202,568,204,0,8,144,124,0,16,186,32,18,0,384,8,0,384
205,564,208,0,8,144,120,0,16,186,32,20,0,384,8,0,384
207,564,208,0,8,140,124,0,16,186,30,22,0,384,8,0,384
210,564,208,0,8,140,120,0,16,186,32,22,0,384,8,0,384
213,564,208,0,8,140,120,0,16,182,34,24,0,384,8,0,384
216,560,208,0,8,140,116,0,16,184,34,24,0,384,0,0,384
218,552,216,0,8,140,116,0,16,184,32,26,0,384,0,0,384
221,548,220,0,8,140,116,0,16,176,38,28,0,384,0,0,384
224,548,220,0,8,140,116,0,16,170,44,28,0,384,0,0,384
226,548,220,0,8,140,116,0,16,166,48,28,0,384,0,0,384
229,548,220,0,8,140,116,0,16,166,48,28,0,384,0,0,384
232,548,220,0,8,140,116,0,16,166,48,28,0,384,0,0,384
235,548,220,0,8,140,96,20,16,166,48,28,0,384,0,0,384
237,548,220,0,8,140,80,36,16,166,48,28,0,384,0,0,384
240,548,220,0,16,140,52,64,16,164,50,28,0,384,0,0,384
243,540,236,0,16,140,48,68,16,160,52,30,0,384,0,0,384
246,512,264,0,24,140,44,72,16,156,56,30,0,384,0,0,384
248,508,276,0,24,140,44,72,16,156,54,32,0,384,0,0,384
251,508,276,0,24,140,44,72,16,156,52,34,0,384,0,0,384
254,508,276,0,24,140,40,76,16,156,52,34,0,384,0,0,384
257,508,276,0,24,140,40,76,16,156,52,34,0,384,0,0,384
259,508,272,4,24,132,40,84,16,156,44,42,0,384,0,0,384
262,512,276,8,44,132,28,96,16,156,42,44,0,384,0,0,384
265,508,288,8,44,128,32,96,16,156,36,50,0,384,0,0,384
268,508,288,8,44,128,32,96,16,156,34,52,0,384,0,0,384
271,508,288,8,44,124,36,96,16,156,34,52,0,384,0,0,384
274,504,284,8,52,120,40,96,16,156,30,56,0,384,0,0,384
277,512,284,8,52,108,52,96,16,154,30,58,0,384,0,0,384
280,508,280,8,52,108,52,96,16,154,30,58,0,384,0,0,384
282,500,288,8,52,104,44,108,16,152,26,64,0,384,0,0,384
285,504,300,8,68,104,40,112,16,152,18,72,0,384,0,0,384
288,508,304,8,76,100,44,112,16,152,14,76,0,384,0,0,384
291,508,296,16,76,100,44,112,16,152,14,76,0,384,0,0,384
294,508,260,44,76,100,44,112,16,152,14,76,0,384,0,0,384
297,496,264,48,76,100,44,112,16,152,14,76,0,384,0,0,384
300,496,240,64,76,96,48,112,16,152,12,78,0,384,0,0,384
303,484,236,80,76,96,48,112,16,150,14,78,0,384,0,0,384
306,480,208,112,76,96,48,112,16,148,16,78,0,384,0,0,384
308,456,232,112,76,88,56,112,16,138,22,82,0,384,0,0,384
311,436,240,124,76,88,56,112,16,132,24,86,0,384,0,0,384
314,424,236,140,76,76,68,112,16,128,28,86,0,384,0,0,384
317,408,232,152,76,76,68,112,16,122,34,86,0,384,0,0,384
320,388,224,164,76,72,72,112,16,120,36,86,0,384,0,0,384
323,368,228,176,76,72,72,112,16,120,36,86,0,384,0,0,384
326,344,248,176,76,72,72,112,16,118,38,86,0,384,0,0,384
328,324,268,176,76,72,72,112,16,112,44,86,0,384,0,0,384
331,320,272,176,76,72,68,116,16,112,44,86,0,384,0,0,384
334,320,272,176,76,72,68,116,16,112,44,86,0,384,0,0,384
337,320,272,176,76,72,68,116,16,112,42,88,0,384,0,0,384
340,320,272,176,76,72,68,116,16,112,40,90,0,384,0,0,384
343,320,272,176,76,72,68,116,16,110,42,90,0,384,0,0,384
346,320,272,176,76,72,68,116,16,108,44,90,0,384,0,0,384
349,320,272,176,76,72,68,116,16,108,44,90,0,384,0,0,384
352,320,272,176,76,72,68,116,16,108,44,90,0,384,0,0,384
356,320,256,192,76,72,68,116,16,108,44,90,0,384,0,0,384
359,304,272,192,76,72,68,116,16,108,44,90,0,384,0,0,384
362,304,272,192,76,72,68,116,16,108,34,100,0,384,0,0,384
365,296,280,192,76,72,68,116,16,106,24,112,0,384,0,0,384
368,292,284,192,76,72,68,116,16,98,32,112,0,384,0,0,384
372,292,284,192,76,72,68,116,16,98,28,116,0,384,0,0,384
375,292,284,192,76,72,68,116,16,92,28,122,0,384,0,0,384
378,292,284,192,76,72,68,116,16,88,32,122,0,384,0,0,384
381,292,288,192,80,72,60,124,16,88,32,122,0,384,0,0,384
384,288,280,204,80,72,56,128,16,88,32,122,0,384,0,0,384
387,280,300,204,92,72,56,128,16,88,24,130,0,384,0,0,384
390,280,300,204,100,72,56,128,16,88,24,130,0,384,0,0,384
394,288,300,204,104,72,52,132,16,88,24,130,0,384,0,0,384
397,292,300,204,104,72,40,144,16,88,24,130,0,384,0,0,384
400,288,292,216,104,72,36,148,16,82,30,130,0,384,0,0,384
404,296,296,220,120,72,36,148,16,80,30,132,0,384,0,0,384
407,292,300,220,120,68,36,152,16,80,28,134,0,384,0,0,384
410,292,300,220,120,68,32,156,16,80,28,134,0,384,0,0,384
413,292,296,220,120,68,32,156,16,80,28,134,0,384,0,0,384
416,292,296,220,120,56,44,156,16,80,28,134,0,384,0,0,384
419,292,276,228,120,56,40,160,16,80,28,134,0,384,0,0,384
422,288,268,240,128,56,28,172,16,80,28,134,0,384,0,0,384
425,300,268,252,148,52,32,172,16,76,30,136,0,384,0,0,384
428,280,280,256,148,52,28,176,16,76,28,138,0,384,0,0,384
431,272,284,256,148,44,36,176,16,74,24,144,0,384,0,0,384
434,272,268,256,148,44,36,176,16,64,34,144,0,384,0,0,384
437,268,272,256,148,32,44,180,16,64,30,148,0,384,0,0,384
440,260,292,256,160,20,52,184,16,64,24,154,0,384,0,0,384
443,256,288,260,160,16,56,184,16,64,24,154,0,384,0,0,384
