timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted,backfill_pending,backfill_running,backfill_completed,backfill_preempted
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,368,16,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,320,64,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,240,144,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,200,184,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,136,248,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,72,312,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,16,368,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
31,24,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
32,92,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
34,144,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
36,192,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
37,248,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0
39,284,0,0,0,0,0,0,0,0,0,0,0,24,384,0,8
40,308,0,0,0,0,0,0,0,0,0,0,0,48,384,0,40
42,352,0,0,0,0,0,0,0,0,0,0,0,56,384,0,56
44,384,0,0,0,0,0,0,0,0,0,0,0,96,384,0,72
45,384,0,0,0,0,0,0,0,0,0,0,0,136,384,0,136
47,384,0,0,0,0,0,0,0,0,0,0,0,200,384,0,184
49,384,0,0,0,0,0,0,0,0,0,0,0,256,384,0,248
51,384,0,0,0,0,0,0,0,0,0,0,0,304,384,0,304
52,384,0,0,0,0,0,0,0,0,0,0,0,328,384,0,336
54,384,0,0,0,0,0,0,0,0,0,0,0,352,384,0,352
56,384,0,0,0,0,0,0,0,0,0,0,0,360,384,0,360
57,384,0,0,0,0,0,0,0,0,0,0,0,368,384,0,368
59,384,0,0,0,0,0,0,0,0,0,0,0,376,384,0,376
61,384,0,0,0,0,0,0,0,0,0,0,0,384,384,0,384
63,384,0,0,0,88,0,0,0,0,0,0,0,384,336,0,384
65,384,0,0,0,128,0,0,0,0,0,0,0,384,264,0,384
66,384,0,0,0,128,0,0,0,0,0,0,0,384,232,0,384
68,384,0,0,0,128,0,0,0,0,0,0,0,384,208,0,384
70,384,0,0,0,128,0,0,0,0,0,0,0,384,192,0,384
72,384,0,0,0,128,0,0,0,0,0,0,0,384,176,0,384
73,384,0,0,0,128,0,0,0,0,0,0,0,384,152,0,384
75,384,0,0,0,128,0,0,0,0,0,0,0,384,128,0,384
77,384,0,0,0,128,0,0,0,0,0,0,0,384,120,0,384
79,384,0,0,0,128,0,0,0,0,0,0,0,384,104,0,384
80,384,0,0,0,128,0,0,0,0,0,0,0,384,72,0,384
82,384,0,0,0,128,0,0,0,0,0,0,0,384,56,0,384
84,384,0,0,0,128,0,0,0,0,0,0,0,384,32,0,384
86,384,0,0,0,128,0,0,0,0,0,0,0,384,32,0,384
87,376,8,0,0,128,0,0,0,0,0,0,0,384,16,0,384
89,376,8,0,0,128,0,0,0,0,0,0,0,384,8,0,384
91,372,12,0,0,128,0,0,0,0,0,0,0,384,0,0,384
92,372,12,0,0,128,0,0,0,2,0,0,0,384,0,0,384
94,372,12,0,0,128,0,0,0,2,0,0,0,384,0,0,384
96,360,24,0,0,128,0,0,0,2,0,0,0,384,0,0,384
98,344,40,0,0,128,0,0,0,4,0,0,0,384,0,0,384
100,320,64,0,0,128,0,0,0,4,0,0,0,384,0,0,384
101,296,88,0,0,128,0,0,0,4,0,0,0,384,0,0,384
103,248,136,0,0,128,0,0,0,6,0,0,0,384,0,0,384
105,208,176,0,0,124,4,0,0,6,0,0,0,384,0,0,384
107,160,224,0,0,120,8,0,0,8,0,0,0,384,0,0,384
109,136,248,0,0,120,8,0,0,8,0,0,0,384,0,0,384
111,100,284,0,0,120,8,0,0,8,0,0,0,384,0,0,384
112,64,320,0,0,120,8,0,0,10,0,0,0,384,0,0,384
114,28,356,0,0,120,8,0,0,10,0,0,0,384,0,0,384
116,8,376,0,0,120,8,0,0,10,0,0,0,384,0,0,384
118,8,376,0,0,120,8,0,0,12,0,0,0,384,0,0,384
120,8,376,0,0,120,8,0,0,12,0,0,0,384,0,0,384
122,8,376,0,0,120,8,0,0,14,0,0,0,384,0,0,384
124,96,376,0,0,120,8,0,0,14,0,0,0,384,0,0,384
126,164,376,0,0,120,8,0,0,14,0,0,0,384,0,0,384
129,232,376,0,0,120,8,0,0,14,0,0,0,384,0,0,384
131,304,376,0,0,120,8,0,0,14,0,0,0,384,0,0,384
133,372,376,0,0,120,8,0,0,14,0,0,0,384,0,0,384
135,392,376,0,0,120,8,0,0,18,0,0,0,384,0,0,384
137,392,376,0,0,120,8,0,0,20,0,0,0,384,0,0,384
139,392,376,0,0,120,8,0,0,20,0,0,0,384,0,0,384
142,392,376,0,0,120,8,0,0,20,0,0,0,384,0,0,384
144,392,376,0,0,120,8,0,0,22,0,0,0,384,0,0,384
146,392,376,0,0,120,8,0,0,22,0,0,0,384,0,0,384
148,392,376,0,0,120,8,0,0,24,0,0,0,384,0,0,384
