,timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted,backfill_pending,backfill_running,backfill_completed,backfill_preempted,all_running
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0
2,3,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0
3,4,0,0,0,0,0,0,0,0,0,0,0,0,328,8,0,0,0
4,5,0,0,0,0,0,0,0,0,0,0,0,0,352,32,0,0,0
5,6,0,0,0,0,0,0,0,0,0,0,0,0,304,80,0,0,0
6,8,0,0,0,0,0,0,0,0,0,0,0,0,280,104,0,0,0
7,9,0,0,0,0,0,0,0,0,0,0,0,0,232,152,0,0,0
8,10,0,0,0,0,0,0,0,0,0,0,0,0,208,176,0,0,0
9,12,0,0,0,0,0,0,0,0,0,0,0,0,152,232,0,0,0
10,13,0,0,0,0,0,0,0,0,0,0,0,0,96,288,0,0,0
11,14,0,0,0,0,0,0,0,0,0,0,0,0,16,368,0,0,0
12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
22,29,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
23,30,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
24,32,84,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
25,33,132,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
26,35,184,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
27,36,236,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
28,38,284,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
29,39,320,0,0,0,0,0,0,0,0,0,0,0,24,384,0,8,0
30,41,348,0,0,0,0,0,0,0,0,0,0,0,40,384,0,32,0
31,42,384,0,0,0,0,0,0,0,0,0,0,0,64,384,0,48,0
32,44,384,0,0,0,0,0,0,0,0,0,0,0,112,384,0,88,0
33,45,384,0,0,0,0,0,0,0,0,0,0,0,144,384,0,128,0
34,47,384,0,0,0,0,0,0,0,0,0,0,0,144,384,0,144,0
35,49,384,0,0,0,0,0,0,0,0,0,0,0,144,384,0,144,0
36,50,384,0,0,0,0,0,0,0,0,0,0,0,144,384,0,144,0
37,52,384,0,0,0,0,0,0,0,0,0,0,0,144,384,0,144,0
38,53,384,0,0,0,0,0,0,0,0,0,0,0,144,384,0,144,0
39,55,384,0,0,0,0,0,0,0,0,0,0,0,144,384,0,144,0
40,56,384,0,0,0,0,0,0,0,0,0,0,0,144,384,0,144,0
41,58,384,0,0,0,0,0,0,0,0,0,0,0,144,384,0,144,0
42,59,384,0,0,0,0,0,0,0,0,0,0,0,144,384,0,144,0
43,61,384,0,0,0,60,0,0,0,0,0,0,0,144,384,0,144,0
44,63,384,0,0,0,108,0,0,0,0,0,0,0,144,304,0,144,0
45,64,384,0,0,0,128,0,0,0,0,0,0,0,168,264,0,160,0
46,66,384,0,0,0,128,0,0,0,0,0,0,0,200,240,0,192,0
