,timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted,backfill_pending,backfill_running,backfill_completed,backfill_preempted,all_running
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0
3,4,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0
4,5,0,0,0,0,0,0,0,0,0,0,0,0,376,8,0,0,0
5,6,0,0,0,0,0,0,0,0,0,0,0,0,320,64,0,0,0
6,8,0,0,0,0,0,0,0,0,0,0,0,0,280,104,0,0,0
7,9,0,0,0,0,0,0,0,0,0,0,0,0,240,144,0,0,0
8,10,0,0,0,0,0,0,0,0,0,0,0,0,176,208,0,0,0
9,12,0,0,0,0,0,0,0,0,0,0,0,0,128,256,0,0,0
10,13,0,0,0,0,0,0,0,0,0,0,0,0,56,328,0,0,0
11,14,0,0,0,0,0,0,0,0,0,0,0,0,8,376,0,0,0
12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
22,29,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
23,31,52,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
24,32,104,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
25,34,148,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
26,35,200,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
27,37,248,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
28,38,304,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0
29,40,328,0,0,0,0,0,0,0,0,0,0,0,24,384,0,16,0
30,41,356,0,0,0,0,0,0,0,0,0,0,0,48,384,0,48,0
31,43,384,0,0,0,0,0,0,0,0,0,0,0,80,384,0,48,0
32,44,384,0,0,0,0,0,0,0,0,0,0,0,120,384,0,112,0
33,46,384,0,0,0,0,0,0,0,0,0,0,0,144,384,0,136,0
34,47,384,0,0,0,0,0,0,0,0,0,0,0,144,384,0,144,0
35,49,384,0,0,0,0,0,0,0,0,0,0,0,144,384,0,144,0
36,50,384,0,0,0,0,0,0,0,0,0,0,0,144,384,0,144,0
37,52,384,0,0,0,0,0,0,0,0,0,0,0,144,384,0,144,0
38,54,384,0,0,0,0,0,0,0,0,0,0,0,144,384,0,144,0
39,55,384,0,0,0,0,0,0,0,0,0,0,0,144,384,0,144,0
40,57,384,0,0,0,0,0,0,0,0,0,0,0,144,384,0,144,0
41,59,384,0,0,0,0,0,0,0,0,0,0,0,144,384,0,144,0
42,60,384,0,0,0,0,0,0,0,0,0,0,0,144,384,0,144,0
43,62,384,0,0,0,84,0,0,0,0,0,0,0,144,360,0,144,0
44,64,384,0,0,0,128,0,0,0,0,0,0,0,168,280,0,144,0
45,65,384,0,0,0,128,0,0,0,0,0,0,0,192,240,0,184,0
46,67,384,0,0,0,128,0,0,0,0,0,0,0,208,240,0,208,0
47,69,384,0,0,0,128,0,0,0,0,0,0,0,208,240,0,208,0
48,70,384,0,0,0,128,0,0,0,0,0,0,0,208,240,0,208,0
49,72,384,0,0,0,128,0,0,0,0,0,0,0,208,240,0,208,0
50,73,384,0,0,0,128,0,0,0,0,0,0,0,208,240,0,208,0
51,75,384,0,0,0,128,0,0,0,0,0,0,0,208,240,0,208,0
52,77,384,0,0,0,128,0,0,0,0,0,0,0,208,240,0,208,0
53,78,384,0,0,0,128,0,0,0,0,0,0,0,208,240,0,208,0
54,80,384,0,0,0,128,0,0,0,0,0,0,0,208,240,0,208,0
55,82,384,0,0,0,128,0,0,0,0,0,0,0,208,240,0,208,0
56,83,384,0,0,0,128,0,0,0,0,0,0,0,208,240,0,208,0
57,85,384,0,0,0,128,0,0,0,0,0,0,0,208,240,0,208,0
58,87,384,0,0,0,128,0,0,0,0,0,0,0,208,240,0,208,0
59,88,384,0,0,0,128,0,0,0,0,0,0,0,208,240,0,208,0
60,90,384,0,0,0,128,0,0,0,0,0,0,0,208,240,0,208,0
61,92,384,0,0,0,128,0,0,0,2,0,0,0,208,216,0,208,0
62,93,384,0,0,0,128,0,0,0,2,0,0,0,208,192,0,208,0
63,95,384,0,0,0,128,0,0,0,0,2,0,0,200,184,0,208,2
64,96,384,0,0,0,128,0,0,0,2,2,0,0,200,184,0,208,2
65,98,384,0,0,0,128,0,0,0,0,4,0,0,200,184,0,208,4
66,100,384,0,0,0,128,0,0,0,0,4,0,0,200,184,0,208,4
67,101,384,0,0,0,116,12,0,0,2,4,0,0,200,184,0,208,16
68,103,384,0,0,0,100,28,0,0,2,4,0,0,200,184,0,208,32
69,104,384,0,0,0,100,28,0,0,2,4,0,0,200,184,0,208,32
70,106,384,0,0,0,92,36,0,0,4,4,0,0,200,184,0,208,40
71,108,364,20,0,0,88,40,0,0,4,4,0,0,200,184,0,208,64
72,109,320,64,0,0,84,44,0,0,4,4,0,0,200,184,0,208,112
73,111,280,104,0,0,80,48,0,0,4,6,0,0,200,184,0,208,158
74,113,260,124,0,0,64,64,0,0,2,8,0,0,208,184,0,208,196
75,114,256,128,0,0,64,64,0,0,2,8,0,0,208,184,0,208,200
76,116,256,128,0,0,64,64,0,0,4,8,0,0,208,184,0,208,200
77,117,256,128,0,0,64,64,0,0,4,8,0,0,208,184,0,208,200
78,119,256,128,0,0,64,64,0,0,4,8,0,0,208,184,0,208,200
79,121,256,128,0,0,64,64,0,0,4,8,0,0,208,184,0,208,200
80,123,304,128,0,0,64,64,0,0,6,8,0,0,208,184,0,208,200
81,124,360,128,0,0,64,64,0,0,6,8,0,0,208,184,0,208,200
82,126,420,128,0,0,64,64,0,0,6,8,0,0,208,184,0,208,200
83,128,472,128,0,0,64,64,0,0,6,8,0,0,208,184,0,208,200
84,130,528,128,0,0,64,64,0,0,6,8,0,0,208,184,0,208,200
85,131,584,128,0,0,64,64,0,0,6,8,0,0,208,184,0,208,200
86,133,640,128,0,0,64,64,0,0,6,8,0,0,208,184,0,208,200
87,135,640,128,0,0,64,64,0,0,8,8,0,0,208,184,0,208,200
88,137,640,128,0,0,64,64,0,0,8,8,0,0,208,184,0,208,200
89,139,640,128,0,0,64,64,0,0,10,8,0,0,208,184,0,208,200
90,140,640,128,0,0,64,64,0,0,10,8,0,0,208,184,0,208,200
91,142,640,128,0,0,64,64,0,0,12,8,0,0,216,176,0,208,200
92,144,640,128,0,0,64,64,0,0,12,10,0,0,216,176,0,216,202
93,146,640,128,0,0,64,64,0,0,6,16,0,0,216,176,0,216,208
94,148,640,128,0,0,64,64,0,0,8,16,0,0,216,176,0,216,208
95,149,640,128,0,0,64,64,0,0,8,16,0,0,216,176,0,216,208
96,151,640,128,0,0,68,64,0,0,10,16,0,0,216,176,0,216,208
97,153,640,128,0,0,128,64,0,0,10,16,0,0,216,176,0,216,208
98,155,640,128,0,0,188,64,0,0,10,16,0,0,216,176,0,216,208
99,157,640,128,0,0,192,64,0,0,10,16,0,0,224,176,0,224,208
100,159,640,128,0,0,192,64,0,0,12,14,2,0,224,176,0,232,206
101,160,640,128,0,0,192,64,0,0,12,12,4,0,232,176,0,232,204
