timestamp,tenant1_pending,tenant1_running,tenant1_completed,tenant1_preempted,tenant2_pending,tenant2_running,tenant2_completed,tenant2_preempted,tenant3_pending,tenant3_running,tenant3_completed,tenant3_preempted,backfill_pending,backfill_running,backfill_completed,backfill_preempted
43,360,24,0,0,0,0,0,0,0,0,0,0,32,352,0,32
44,352,32,0,0,0,0,0,0,0,0,0,0,40,352,0,40
46,352,32,0,0,0,0,0,0,0,0,0,0,40,352,0,40
48,344,40,0,0,0,0,0,0,0,0,0,0,48,344,0,48
49,344,40,0,0,0,0,0,0,0,0,0,0,48,344,0,48
51,344,40,0,0,0,0,0,0,0,0,0,0,48,336,0,48
52,344,40,0,0,0,0,0,0,0,0,0,0,56,336,0,56
54,344,40,0,0,0,0,0,0,0,0,0,0,56,336,0,56
55,336,48,0,0,0,0,0,0,0,0,0,0,64,328,0,64
57,336,48,0,0,0,0,0,0,0,0,0,0,64,328,0,64
59,336,48,0,0,0,0,0,0,0,0,0,0,64,320,0,64
60,336,48,0,0,0,0,0,0,0,0,0,0,80,320,0,80
62,336,48,0,0,88,0,0,0,0,0,0,0,80,320,0,80
64,336,48,0,0,128,0,0,0,0,0,0,0,88,304,0,88
65,332,52,0,0,128,0,0,0,0,0,0,0,96,304,0,96
67,320,64,0,0,128,0,0,0,0,0,0,0,96,304,0,96
69,304,80,0,0,128,0,0,0,0,0,0,0,96,296,0,96
70,304,80,0,0,124,4,0,0,0,0,0,0,104,288,0,104
72,304,80,0,0,116,12,0,0,0,0,0,0,104,288,0,104
74,304,80,0,0,112,16,0,0,0,0,0,0,112,280,0,112
76,304,80,0,0,104,24,0,0,0,0,0,0,112,280,0,112
77,304,80,0,0,104,24,0,0,0,0,0,0,112,272,0,120
79,304,80,0,0,104,24,0,0,0,0,0,0,120,272,0,120
81,304,80,0,0,104,24,0,0,0,0,0,0,120,264,0,120
82,304,80,0,0,104,24,0,0,0,0,0,0,120,264,0,120
84,304,80,0,0,104,24,0,0,0,0,0,0,120,264,0,120
86,304,80,0,0,104,24,0,0,0,0,0,0,120,264,0,120
88,304,80,0,0,92,36,0,0,0,0,0,0,120,264,0,120
89,304,80,0,0,88,40,0,0,0,0,0,0,120,264,0,120
91,304,80,0,0,88,40,0,0,2,0,0,0,120,264,0,120
